epoch,balanced_acc_m,fn_m,fp_m,loss,neg_pred_m,pos_pred_m,tn_m,tp_m,val_balanced_acc_m,val_fn_m,val_fp_m,val_loss,val_neg_pred_m,val_pos_pred_m,val_tn_m,val_tp_m
0,0.5077924728393555,7.333333492279053,165.59596252441406,0.13863804936408997,69.55555725097656,186.44444274902344,62.22222137451172,20.84848403930664,0.5150968432426453,3.1052632331848145,23.052631378173828,0.5995972156524658,232.5263214111328,23.473684310913086,229.42105102539062,0.42105263471603394
1,0.5319143533706665,14.515151977539062,95.94949340820312,0.13577623665332794,146.3838348388672,109.61616516113281,131.86868286132812,13.666666984558105,0.4864402115345001,3.526315689086914,6.842105388641357,0.5263571739196777,249.15789794921875,6.842105388641357,245.63157653808594,0.0
2,0.5455713272094727,16.494949340820312,73.77777862548828,0.13462591171264648,170.5353546142578,85.46464538574219,154.0404052734375,11.686868667602539,0.46687051653862,3.473684310913086,21.157894134521484,0.5835899114608765,234.7894744873047,21.210525512695312,231.3157958984375,0.05263157933950424
3,0.5572071671485901,14.65656566619873,83.06060791015625,0.13372288644313812,159.4141387939453,96.58586120605469,144.757568359375,13.525252342224121,0.4917827546596527,3.0,43.68421173095703,0.6512684226036072,211.7894744873047,44.21052551269531,208.7894744873047,0.5263158082962036
4,0.5720695853233337,14.252525329589844,80.29293060302734,0.13272224366664886,161.77777099609375,94.22222137451172,147.52525329589844,13.929292678833008,0.5071852207183838,3.1052632331848145,33.47368240356445,0.592958390712738,222.1052703857422,33.894737243652344,219.0,0.42105263471603394
5,0.5910724997520447,12.818181991577148,82.96969604492188,0.1312873512506485,157.6666717529297,98.33333587646484,144.84848022460938,15.363636016845703,0.5263171195983887,2.8947367668151855,36.21052551269531,0.5699579119682312,219.15789794921875,36.842105865478516,216.26315307617188,0.6315789222717285
6,0.6165726184844971,11.78787899017334,79.61616516113281,0.1289004385471344,159.98989868164062,96.01010131835938,148.2020263671875,16.393939971923828,0.49529051780700684,2.526315689086914,78.78947448730469,0.6806367635726929,176.2105255126953,79.78947448730469,173.6842041015625,1.0
7,0.6317521929740906,9.757575988769531,88.40403747558594,0.1255570352077484,149.17172241210938,106.82828521728516,139.4141387939453,18.42424201965332,0.504157543182373,2.736842155456543,66.0,0.6319833993911743,189.2105255126953,66.78947448730469,186.4736785888672,0.7894737124443054
8,0.6452739834785461,10.13131332397461,79.13130950927734,0.12289396673440933,158.81817626953125,97.18181610107422,148.68687438964844,18.050504684448242,0.5280455350875854,2.6315789222717285,65.57894897460938,0.6039535403251648,189.5263214111328,66.47368621826172,186.8947296142578,0.8947368264198303
9,0.6629568338394165,8.121212005615234,87.21212005615234,0.11967911571264267,148.72727966308594,107.2727279663086,140.60606384277344,20.060606002807617,0.5155068635940552,2.6315789222717285,72.57894897460938,0.6032595634460449,182.5263214111328,73.47368621826172,179.8947296142578,0.8947368264198303
10,0.6894291043281555,7.373737335205078,81.0,0.1157778725028038,154.19192504882812,101.8080825805664,146.81817626953125,20.808080673217773,0.5141171813011169,2.6842105388641357,67.7368392944336,0.5766553282737732,187.42105102539062,68.57894897460938,184.73684692382812,0.8421052694320679
11,0.6999070048332214,6.818181991577148,81.93939208984375,0.1120629534125328,152.6969757080078,103.30303192138672,145.8787841796875,21.363636016845703,0.4940159320831299,2.473684310913086,92.7368392944336,0.6592706441879272,162.2105255126953,93.78947448730469,159.73684692382812,1.0526316165924072
12,0.7166134715080261,6.171717166900635,78.06060791015625,0.10836473852396011,155.92929077148438,100.07070922851562,149.757568359375,22.010101318359375,0.48412057757377625,2.6842105388641357,84.0,0.6148452162742615,171.15789794921875,84.84210205078125,168.4736785888672,0.8421052694320679
13,0.7211630344390869,6.060606002807617,76.94949340820312,0.10571765899658203,156.92929077148438,99.07070922851562,150.86868286132812,22.121212005615234,0.51872318983078,2.736842155456543,62.105262756347656,0.5122160911560059,193.1052703857422,62.894737243652344,190.36842346191406,0.7894737124443054
14,0.7374116778373718,5.545454502105713,73.56565856933594,0.10228307545185089,159.7979736328125,96.20201873779297,154.2525177001953,22.636363983154297,0.5085418224334717,2.6842105388641357,68.78947448730469,0.5420459508895874,186.36842346191406,69.63157653808594,183.6842041015625,0.8421052694320679
15,0.7525869607925415,4.797979831695557,73.09091186523438,0.09777804464101791,159.52525329589844,96.47474670410156,154.72727966308594,23.383838653564453,0.520663857460022,2.6842105388641357,62.0,0.5000381469726562,193.15789794921875,62.842105865478516,190.4736785888672,0.8421052694320679
16,0.7632842659950256,4.595959663391113,70.32323455810547,0.09607062488794327,162.09091186523438,93.90908813476562,157.4949493408203,23.585859298706055,0.524761974811554,2.6842105388641357,65.68421173095703,0.49295321106910706,189.4736785888672,66.52631378173828,186.7894744873047,0.8421052694320679
17,0.7750856280326843,4.333333492279053,66.97979736328125,0.09337779879570007,165.17172241210938,90.82828521728516,160.83837890625,23.84848403930664,0.5020256638526917,2.6842105388641357,62.105262756347656,0.4691275954246521,193.05262756347656,62.94736862182617,190.36842346191406,0.8421052694320679
18,0.7807677388191223,4.010100841522217,66.93939208984375,0.08988448232412338,164.88888549804688,91.11111450195312,160.8787841796875,24.171716690063477,0.5072138905525208,2.4210526943206787,90.2631607055664,0.6066463589668274,164.63157653808594,91.36842346191406,162.2105255126953,1.105263113975525
19,0.7870494723320007,4.535353660583496,59.727272033691406,0.08736889809370041,172.6262664794922,83.37374114990234,168.09091186523438,23.646465301513672,0.4938311278820038,2.736842155456543,62.26315689086914,0.47601619362831116,192.94737243652344,63.05263137817383,190.2105255126953,0.7894737124443054
