epoch,balanced_acc_m,fn_m,fp_m,loss,neg_pred_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m,val_balanced_acc_m,val_fn_m,val_fp_m,val_loss,val_neg_pred_m,val_pos_pred_m,val_precision_m,val_recall_m,val_tn_m,val_tp_m
0,0.508105993270874,4.424528121948242,176.0188751220703,0.09299476444721222,65.83018493652344,190.16981506347656,0.0741429403424263,0.757813572883606,61.40565872192383,14.150943756103516,0.5,0.0,194.72727966308594,0.6981282830238342,0.0,256.0,0.23934659361839294,1.0,0.0,61.272727966308594
1,0.5384333729743958,4.924528121948242,156.89622497558594,0.09244576841592789,85.45282745361328,170.5471649169922,0.08047722280025482,0.7375415563583374,80.52830505371094,13.650943756103516,0.5,0.0,194.72727966308594,0.7048183679580688,0.0,256.0,0.23934659361839294,1.0,0.0,61.272727966308594
2,0.5576514601707458,4.632075309753418,151.5471649169922,0.09179838001728058,90.50943756103516,165.49057006835938,0.08510696887969971,0.7534627914428711,85.87735748291016,13.94339656829834,0.5,0.0,194.72727966308594,0.7138669490814209,0.0,256.0,0.23934659361839294,1.0,0.0,61.272727966308594
3,0.5799202919006348,4.339622497558594,144.53773498535156,0.09082934260368347,97.2264175415039,158.77359008789062,0.09087923914194107,0.7684595584869385,92.88679504394531,14.235849380493164,0.49282410740852356,0.9090909361839294,194.5454559326172,0.7188267111778259,1.0909091234207153,254.90908813476562,0.23677700757980347,0.9846912622451782,0.1818181872367859,60.3636360168457
4,0.5926949977874756,4.896226406097412,131.49057006835938,0.08958960324525833,110.83018493652344,145.16981506347656,0.09602805972099304,0.7390976548194885,105.9339599609375,13.679244995117188,0.48437416553497314,15.272727012634277,152.63636779785156,0.706583559513092,57.3636360168457,198.63636779785156,0.23153643310070038,0.7526801824569702,42.09090805053711,46.0
5,0.6213462352752686,5.141509532928467,114.58490753173828,0.08757314831018448,127.98113250732422,128.0188751220703,0.1074586883187294,0.7252475619316101,122.8396224975586,13.433961868286133,0.5106903910636902,50.6363639831543,29.81818199157715,0.6740388870239258,215.5454559326172,40.45454406738281,0.2636440694332123,0.17441068589687347,164.90908813476562,10.636363983154297
6,0.6632842421531677,5.5,89.96226501464844,0.08373333513736725,152.96226501464844,103.03773498535156,0.12968215346336365,0.705480694770813,147.46226501464844,13.075471878051758,0.5156447887420654,50.90909194946289,26.81818199157715,0.6696460843086243,218.81817626953125,37.181819915771484,0.28139910101890564,0.16897061467170715,167.90908813476562,10.363636016845703
7,0.7041865587234497,5.320754528045654,72.63207244873047,0.07880344241857529,170.1132049560547,85.88679504394531,0.15771964192390442,0.71422278881073,164.79244995117188,13.254716873168945,0.5051290392875671,54.45454406738281,19.727272033691406,0.6659706830978394,229.4545440673828,26.545454025268555,0.26162269711494446,0.11160951107740402,175.0,6.818181991577148
8,0.7444915175437927,4.830188751220703,59.849056243896484,0.07264585047960281,182.40565490722656,73.5943374633789,0.1890943944454193,0.7409484386444092,177.57546997070312,13.745283126831055,0.5025931000709534,53.727272033691406,23.0,0.7036415338516235,225.4545440673828,30.545454025268555,0.24831455945968628,0.12332887202501297,171.72727966308594,7.545454502105713
9,0.7759950757026672,4.188679218292236,52.59434127807617,0.0665404424071312,189.0188751220703,66.98113250732422,0.21596789360046387,0.7734231948852539,184.83018493652344,14.386792182922363,0.4922371208667755,54.181819915771484,25.727272033691406,0.7447832226753235,223.18182373046875,32.818180084228516,0.21458569169044495,0.11673068255186081,169.0,7.090909004211426
10,0.803022563457489,3.6226415634155273,46.98113250732422,0.06096822768449783,194.0660400390625,61.933963775634766,0.2427099645137787,0.8038337826728821,190.44338989257812,14.95283031463623,0.49246418476104736,58.45454406738281,12.0,0.8235849142074585,241.18182373046875,14.818181991577148,0.19753117859363556,0.0465669147670269,182.72727966308594,2.8181817531585693
11,0.8280735611915588,3.0566036701202393,42.51886749267578,0.05602340027689934,197.96226501464844,58.03773498535156,0.2681686282157898,0.8351500034332275,194.90565490722656,15.518867492675781,0.4887653589248657,55.272727966308594,23.636363983154297,0.8261215686798096,226.36363220214844,29.636363983154297,0.20251800119876862,0.09903623908758163,171.09091186523438,6.0
12,0.8458948731422424,2.7264151573181152,38.339622497558594,0.05178274214267731,201.8113250732422,54.18867874145508,0.29308268427848816,0.8532007336616516,199.08489990234375,15.849056243896484,0.48558491468429565,54.181819915771484,28.272727966308594,0.8781126141548157,220.63636779785156,35.3636360168457,0.2002066671848297,0.11653811484575272,166.4545440673828,7.090909004211426
13,0.8598535656929016,2.358490467071533,36.39622497558594,0.04865637794137001,203.3867950439453,52.61320877075195,0.30957913398742676,0.8729479908943176,201.02830505371094,16.216981887817383,0.4915796220302582,57.90909194946289,14.090909004211426,1.0059007406234741,238.5454559326172,17.454545974731445,0.19069693982601166,0.05551215261220932,180.63636779785156,3.3636362552642822
14,0.8727933168411255,2.132075548171997,33.02830123901367,0.04481466859579086,206.52830505371094,49.47169876098633,0.3328424096107483,0.8846463561058044,204.39622497558594,16.443395614624023,0.48185262084007263,54.818180084228516,27.81818199157715,0.9712859988212585,221.72727966308594,34.272727966308594,0.1854245662689209,0.1066746637225151,166.90908813476562,6.454545497894287
15,0.8877525925636292,1.7924528121948242,30.066038131713867,0.04180069640278816,209.15093994140625,46.849056243896484,0.3590945899486542,0.9020645022392273,207.35848999023438,16.783018112182617,0.4811919331550598,54.54545593261719,28.81818199157715,1.008225917816162,220.4545440673828,35.54545593261719,0.18855005502700806,0.1105734333395958,165.90908813476562,6.7272725105285645
16,0.8976641297340393,1.5943396091461182,28.056604385375977,0.038572683930397034,210.96226501464844,45.03773498535156,0.378422349691391,0.9134634733200073,209.367919921875,16.98113250732422,0.4834795892238617,53.54545593261719,31.090909957885742,1.045228123664856,217.18182373046875,38.818180084228516,0.19672416150569916,0.12674221396446228,163.63636779785156,7.7272725105285645
17,0.9061103463172913,1.3867924213409424,26.51886749267578,0.03673359751701355,212.29244995117188,43.70754623413086,0.3943847119808197,0.9239205121994019,210.90565490722656,17.188678741455078,0.4816121757030487,55.727272033691406,24.81818199157715,1.145141839981079,225.63636779785156,30.363636016845703,0.1792195737361908,0.09067053347826004,169.90908813476562,5.545454502105713
18,0.9130108952522278,1.301886796951294,24.245283126831055,0.03449631854891777,214.4811248779297,41.51886749267578,0.41669100522994995,0.9281015396118164,213.1792449951172,17.273584365844727,0.48113206028938293,50.727272033691406,41.09090805053711,1.1299914121627808,204.36363220214844,51.6363639831543,0.2013320028781891,0.17319585382938385,153.63636779785156,10.545454978942871
19,0.9134055972099304,1.2924528121948242,24.141510009765625,0.034155674278736115,214.57546997070312,41.424530029296875,0.4171038866043091,0.9284939169883728,213.28302001953125,17.283018112182617,0.5114140510559082,41.45454406738281,58.6363639831543,1.1736664772033691,177.5454559326172,78.45454406738281,0.25240615010261536,0.32375994324684143,136.09091186523438,19.81818199157715
20,0.9126943349838257,1.3113207817077637,24.235849380493164,0.0333908349275589,214.5,41.5,0.4172150492668152,0.9274306893348694,213.1886749267578,17.264150619506836,0.48469117283821106,55.45454406738281,24.454545974731445,1.2347614765167236,225.72727966308594,30.272727966308594,0.1891469806432724,0.09490484744310379,170.27272033691406,5.818181991577148
21,0.9226910471916199,1.0566037893295288,22.58490562438965,0.03126874566078186,215.89622497558594,40.10377502441406,0.4360302686691284,0.9404937624931335,214.83963012695312,17.51886749267578,0.4887947142124176,50.3636360168457,39.09090805053711,1.2133606672286987,206.0,50.0,0.21889375150203705,0.17852084338665009,155.63636779785156,10.909090995788574
