epoch,accuracy_m,f1_m,loss,neg_f1_m,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m,val_accuracy_m,val_f1_m,val_loss,val_neg_f1_m,val_neg_precision_m,val_neg_pred_m,val_neg_recall_m,val_pos_pred_m,val_precision_m,val_recall_m
10,0.7993303537368774,0.8004971146583557,0.41384661197662354,0.7941500544548035,0.8092446327209473,125.03681182861328,0.7909089922904968,131.1104278564453,0.8044951558113098,0.8081408739089966,0.6216439604759216,0.6412945985794067,0.7815847396850586,0.5977617502212524,0.5192601084709167,143.10000610351562,0.7069018483161926,120.03333282470703,0.7443538904190063,0.5646669268608093
11,0.8069633841514587,0.8080571889877319,0.40408697724342346,0.8017917275428772,0.8164078593254089,125.44171905517578,0.7995809316635132,130.7055206298828,0.8134281635284424,0.8142052292823792,0.5465519428253174,0.48500555753707886,1.071729063987732,0.593267560005188,0.4621274769306183,189.06666564941406,0.831103503704071,74.06666564941406,0.7620464563369751,0.35684919357299805
12,0.8212464451789856,0.8221995234489441,0.38218632340431213,0.8170047998428345,0.8279463648796082,125.73619842529297,0.8145761489868164,130.41104125976562,0.8258512616157532,0.8266988396644592,0.5289272665977478,0.4276725649833679,1.4000428915023804,0.5983582139015198,0.4538494646549225,203.89999389648438,0.880937933921814,59.233333587646484,0.7864496111869812,0.29477962851524353
13,0.8232669830322266,0.8240528702735901,0.376164972782135,0.8200706839561462,0.8283218741416931,126.2576675415039,0.8201686143875122,129.8895721435547,0.828802764415741,0.8276933431625366,0.6279997229576111,0.6445343494415283,0.8414385914802551,0.6079518795013428,0.5252057909965515,145.3000030517578,0.7243534922599792,117.83333587646484,0.754900336265564,0.5636755228042603
14,0.8266399502754211,0.8267576098442078,0.37332847714424133,0.8227488398551941,0.8349273204803467,126.22699737548828,0.8225878477096558,129.9202423095703,0.8343321681022644,0.8302303552627563,0.5746281743049622,0.5208290219306946,0.9739996194839478,0.6162970066070557,0.48201170563697815,187.13333129882812,0.8578571677207947,76.0,0.8036158084869385,0.3866749405860901
15,0.8349795937538147,0.8347904682159424,0.3582730293273926,0.8317145705223083,0.8411434888839722,126.8282241821289,0.8333300948143005,129.3190155029297,0.8444479703903198,0.8362577557563782,0.591697096824646,0.5677563548088074,1.1105414628982544,0.6117947101593018,0.49329572916030884,172.26666259765625,0.8082010746002197,90.86666870117188,0.778694212436676,0.4478570520877838
16,0.8433892130851746,0.843727171421051,0.34461334347724915,0.8409192562103271,0.845885694026947,126.96932220458984,0.8427398204803467,129.17791748046875,0.8497790694236755,0.8442977070808411,0.5977099537849426,0.5717456936836243,1.200239896774292,0.6193460822105408,0.4979889690876007,173.6666717529297,0.8217982053756714,89.46666717529297,0.7908567190170288,0.4488307237625122
17,0.8452906012535095,0.8455891013145447,0.3396337926387787,0.8428515195846558,0.8478794097900391,127.13497161865234,0.8457280397415161,129.01226806640625,0.8531692624092102,0.8457633256912231,0.5970589518547058,0.5704172253608704,1.0515618324279785,0.6194643378257751,0.4974449872970581,174.10000610351562,0.8236789107322693,89.03333282470703,0.791589617729187,0.4467211961746216
18,0.8524417281150818,0.8524719476699829,0.32549595832824707,0.8495639562606812,0.8556797504425049,127.01840209960938,0.8509026169776917,129.1288299560547,0.860175371170044,0.8522859215736389,0.6171448230743408,0.5844346880912781,1.0411075353622437,0.6436493992805481,0.5122254490852356,178.3000030517578,0.8687624335289001,84.83333587646484,0.8381021022796631,0.44986632466316223
19,0.8545491695404053,0.8546395301818848,0.32309404015541077,0.8521832227706909,0.8569557666778564,127.2331314086914,0.8548799157142639,128.9141082763672,0.8622180819511414,0.8544037342071533,0.6222462058067322,0.5880945920944214,1.0983223915100098,0.6500977873802185,0.5161743760108948,179.46665954589844,0.8815428614616394,83.66666412353516,0.8513404726982117,0.4505870044231415
