epoch,accuracy_m,f1_m,loss,neg_f1_m,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m
0,0.8324477076530457,0.9070659875869751,0.40314027667045593,0.11893463879823685,0.5044143795967102,5.264392375946045,0.07234302163124084,250.73561096191406,0.8373680710792542,0.9901406764984131
1,0.8407349586486816,0.910504937171936,0.3697083592414856,0.24984271824359894,0.6665300130844116,11.445629119873047,0.1671687364578247,244.5543670654297,0.8504623770713806,0.9806059002876282
2,0.8536447286605835,0.9167011380195618,0.3404347002506256,0.3728196620941162,0.7305893301963806,17.23240852355957,0.2695847153663635,238.76759338378906,0.8659663796424866,0.9747318625450134
3,0.8623151183128357,0.9210344552993774,0.3173046410083771,0.4428843557834625,0.7390490174293518,20.624732971191406,0.3337542712688446,235.37525939941406,0.8759706616401672,0.9719783663749695
4,0.8682785630226135,0.9241161942481995,0.30081918835639954,0.4850728511810303,0.74815833568573,22.739871978759766,0.3755745589733124,233.2601318359375,0.8826335668563843,0.9706245064735413
5,0.8746751546859741,0.9273105263710022,0.2877979874610901,0.5286291837692261,0.760258674621582,25.44776153564453,0.4247884154319763,230.55224609375,0.8907598257064819,0.9680455327033997
6,0.8777901530265808,0.9289113283157349,0.2795597314834595,0.5481725931167603,0.7629281282424927,26.75266456604004,0.4488115906715393,229.24732971191406,0.894739031791687,0.9668571949005127
7,0.882595956325531,0.9314258694648743,0.26896950602531433,0.5761470794677734,0.7734714150428772,28.413646697998047,0.4813377857208252,227.5863494873047,0.9004071950912476,0.9658432006835938
8,0.8860524296760559,0.9332533478736877,0.2602534592151642,0.5941296815872192,0.7757590413093567,29.665245056152344,0.5049139857292175,226.33474731445312,0.9046216011047363,0.9649567604064941
9,0.8925073146820068,0.9368546605110168,0.24676533043384552,0.6258789300918579,0.7825766801834106,31.1002140045166,0.5402101278305054,224.8997802734375,0.9107424020767212,0.9654673337936401
