epoch,accuracy_m,f1_m,loss,neg_f1_m,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m
0,0.4956597089767456,0.6004478931427002,0.6950657963752747,0.3033715486526489,0.48768988251686096,29.488889694213867,0.22524376213550568,98.5111083984375,0.4966782033443451,0.7644285559654236
1,0.5064235925674438,0.6125743985176086,0.6945095658302307,0.30586132407188416,0.5147444605827332,28.11111068725586,0.22598499059677124,99.88888549804688,0.504523515701294,0.787361204624176
2,0.5098958611488342,0.6091306805610657,0.6928538084030151,0.3293892443180084,0.5171424150466919,30.64444351196289,0.24874445796012878,97.35555267333984,0.5066338181495667,0.7706171870231628
3,0.5190972089767456,0.6150240898132324,0.6915856599807739,0.3459247052669525,0.5416907072067261,31.200000762939453,0.26200008392333984,96.80000305175781,0.5124986171722412,0.7750697731971741
4,0.5218750238418579,0.6101586818695068,0.6908925771713257,0.371195524930954,0.5438976287841797,34.400001525878906,0.29127007722854614,93.5999984741211,0.5162200331687927,0.7546507716178894
5,0.5317708253860474,0.6174439787864685,0.6893436312675476,0.38205286860466003,0.565716028213501,34.511112213134766,0.3027345538139343,93.4888916015625,0.523277223110199,0.7648703455924988
6,0.5328124761581421,0.6188845634460449,0.689197301864624,0.38454028964042664,0.5604122877120972,34.28888702392578,0.30027899146080017,93.71111297607422,0.522757351398468,0.7652164697647095
7,0.5489583611488342,0.6274142265319824,0.6877000331878662,0.41524285078048706,0.5888102650642395,36.22222137451172,0.33218666911125183,91.77777862548828,0.5353385210037231,0.7662235498428345
8,0.5342013835906982,0.6086570024490356,0.6872095465660095,0.4136257469654083,0.5599602460861206,38.77777862548828,0.3368528485298157,89.22222137451172,0.524809718132019,0.7316902279853821
9,0.5505208373069763,0.6145851016044617,0.6861631274223328,0.45023494958877563,0.5770699977874756,41.977779388427734,0.37830325961112976,86.02222442626953,0.5392057299613953,0.7236498594284058
