epoch,accuracy_m,f1_m,loss,neg_f1_m,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m,val_accuracy_m,val_f1_m,val_loss,val_neg_f1_m,val_neg_precision_m,val_neg_pred_m,val_neg_recall_m,val_pos_pred_m,val_precision_m,val_recall_m
10,0.9145951867103577,0.914137601852417,0.21474148333072662,0.9128189086914062,0.9219181537628174,63.70454406738281,0.9118785858154297,64.29545593261719,0.9199399352073669,0.9163894057273865,0.484375,0.02941175550222397,1.3775088787078857,0.6489360928535461,0.49193549156188965,124.0,0.953125,4.0,0.25,0.015625
11,0.9112215638160706,0.9091670513153076,0.20883211493492126,0.9107771515846252,0.9189271330833435,64.04545593261719,0.9129155874252319,63.95454406738281,0.9189064502716064,0.9099301695823669,0.7265625,0.7107437252998352,0.5608510971069336,0.7407406568527222,0.7042253613471985,71.0,0.78125,57.0,0.7543859481811523,0.671875
12,0.9273792505264282,0.9259096384048462,0.1863057166337967,0.9268029928207397,0.9343405365943909,63.977272033691406,0.9278174042701721,64.0227279663086,0.9342674612998962,0.9268104434013367,0.640625,0.5306121706962585,0.7324931621551514,0.7088606953620911,0.5957446694374084,94.0,0.875,34.0,0.7647058963775635,0.40625
13,0.9302201867103577,0.9296616911888123,0.1797938048839569,0.9280490279197693,0.9399925470352173,63.6136360168457,0.9250481128692627,64.38636016845703,0.9364600777626038,0.9312404990196228,0.578125,0.3414633870124817,0.9989194869995117,0.689655065536499,0.5454545617103577,110.0,0.9375,18.0,0.7777777910232544,0.21875
14,0.9401633739471436,0.9392885565757751,0.15664418041706085,0.9400026202201843,0.9416494965553284,64.34091186523438,0.9447568655014038,63.65909194946289,0.9462460875511169,0.938598096370697,0.5625,0.363636314868927,0.9315915107727051,0.6666666269302368,0.5384615659713745,104.0,0.875,24.0,0.6666666865348816,0.25
15,0.9470880627632141,0.9471554160118103,0.14179107546806335,0.945283830165863,0.9526105523109436,63.772727966308594,0.9453954696655273,64.2272720336914,0.9512056708335876,0.9487661123275757,0.6953125,0.635513961315155,0.6530348062515259,0.7382550239562988,0.6470588445663452,85.0,0.859375,43.0,0.7906976938247681,0.53125
16,0.9502840638160706,0.9494466781616211,0.12503062188625336,0.949424684047699,0.9553644061088562,63.95454406738281,0.9487144351005554,64.04545593261719,0.9550659656524658,0.9489881992340088,0.6484375,0.5714285373687744,0.7606291770935059,0.7019867300987244,0.6091954112052917,87.0,0.828125,41.0,0.7317073345184326,0.46875
17,0.9762073755264282,0.9756295680999756,0.07272711396217346,0.9763259887695312,0.9755334258079529,64.18181610107422,0.9778686761856079,63.818180084228516,0.9778133630752563,0.9742711782455444,0.6171875,0.47311827540397644,1.023880124092102,0.6993863582611084,0.5757575631141663,99.0,0.890625,29.0,0.7586206793785095,0.34375
18,0.9694602489471436,0.9696919918060303,0.08500704914331436,0.968678891658783,0.9706899523735046,63.90909194946289,0.9687599539756775,64.09091186523438,0.9706064462661743,0.9704820513725281,0.65625,0.5769230127334595,0.8912860155105591,0.7105262875556946,0.6136363744735718,88.0,0.84375,40.0,0.75,0.46875
19,0.9682173132896423,0.9674484729766846,0.08875611424446106,0.9684038758277893,0.9694942831993103,64.11363983154297,0.9692907929420471,63.8863639831543,0.9706901907920837,0.9663408398628235,0.5390625,0.28915658593177795,1.2403916120529175,0.6589595079421997,0.5229358077049255,109.0,0.890625,19.0,0.6315789222717285,0.1875
