epoch,accuracy_m,f1_m,loss,neg_f1_m,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m,val_accuracy_m,val_f1_m,val_loss,val_neg_f1_m,val_neg_precision_m,val_neg_pred_m,val_neg_recall_m,val_pos_pred_m,val_precision_m,val_recall_m
0,0.6267682909965515,0.6175814270973206,0.654516875743866,0.6216204166412354,0.6338967680931091,129.5,0.6291990876197815,128.36764526367188,0.6318239569664001,0.624176561832428,0.46496453881263733,0.5125820636749268,0.8071677684783936,0.40528640151023865,0.36450672149658203,131.8333282470703,0.4583791196346283,131.3000030517578,0.5660108923912048,0.46929770708084106
1,0.7000438570976257,0.6996834874153137,0.569621741771698,0.6966772675514221,0.7050570249557495,127.88235473632812,0.696645200252533,129.98529052734375,0.7029576301574707,0.7048258185386658,0.4801734387874603,0.5494241714477539,0.8054303526878357,0.3832187354564667,0.3640911281108856,116.86666870117188,0.4062466323375702,146.26666259765625,0.5727439522743225,0.5289883017539978
2,0.7208965420722961,0.7162721157073975,0.5388513207435608,0.7193843722343445,0.7238503098487854,130.39706420898438,0.7262646555900574,127.47058868408203,0.7297821044921875,0.7142270803451538,0.5581184029579163,0.6486636400222778,0.7816346287727356,0.40104442834854126,0.4365760087966919,89.06666564941406,0.37280696630477905,174.06666564941406,0.620189905166626,0.6812728643417358
3,0.733535885810852,0.7296791672706604,0.5205379128456116,0.7321323752403259,0.7381820678710938,130.1544189453125,0.7394981980323792,127.7132339477539,0.744105875492096,0.7288083434104919,0.45581504702568054,0.48159000277519226,0.8635663986206055,0.42534738779067993,0.36811506748199463,144.39999389648438,0.5065810084342957,118.73332977294922,0.5628023147583008,0.42226314544677734
4,0.7545027732849121,0.7502989768981934,0.48667648434638977,0.754923939704895,0.7543821930885315,131.36029052734375,0.764918863773346,126.50735473632812,0.7660202383995056,0.74467533826828,0.6338497400283813,0.7282323241233826,0.7474716901779175,0.4356957674026489,0.5658370852470398,65.69999694824219,0.3558880686759949,197.43333435058594,0.6564798355102539,0.8190531134605408
5,0.7726120948791504,0.7684166431427002,0.4596889913082123,0.7722134590148926,0.7745048999786377,131.0,0.779784619808197,126.86764526367188,0.7828645706176758,0.7643317580223083,0.5158504843711853,0.5408786535263062,0.7976189851760864,0.4854796230792999,0.42154213786125183,143.13333129882812,0.5743921399116516,120.0,0.6271098256111145,0.4764007031917572
6,0.7887408137321472,0.784963071346283,0.431730180978775,0.7892213463783264,0.7885546684265137,131.22793579101562,0.7977680563926697,126.63970947265625,0.7989067435264587,0.7796359658241272,0.5538215041160583,0.5881155133247375,0.8187627196311951,0.5106985569000244,0.4538048505783081,135.43333435058594,0.5858572125434875,127.69999694824219,0.6588994264602661,0.531971275806427
7,0.801249086856842,0.7983058094978333,0.412754088640213,0.8006669878959656,0.8031319379806519,130.44117736816406,0.8083115816116333,127.42646789550781,0.8132146000862122,0.7941450476646423,0.6385826468467712,0.6760164499282837,0.7148924469947815,0.5884363055229187,0.5386056900024414,126.5999984741211,0.6503439545631409,136.53334045410156,0.730366051197052,0.6302337646484375
8,0.8128399848937988,0.8094730377197266,0.3954736292362213,0.8127676844596863,0.815437912940979,130.71324157714844,0.8209748268127441,127.15441131591797,0.8255046606063843,0.8051266074180603,0.6755014657974243,0.7313333749771118,0.7196511030197144,0.5872568488121033,0.595532238483429,102.30000305175781,0.5807856917381287,160.8333282470703,0.7256549596786499,0.7380446195602417
9,0.8302890658378601,0.8282924890518188,0.3637367784976959,0.8304305672645569,0.8278452157974243,130.56617736816406,0.8370420932769775,127.30146789550781,0.8375925421714783,0.8231715559959412,0.6463951468467712,0.6930160522460938,0.7406037449836731,0.5801436305046082,0.5507164001464844,117.33333587646484,0.6148706674575806,145.8000030517578,0.7225682735443115,0.666888415813446
10,0.8336637020111084,0.8312349319458008,0.3590012192726135,0.8331565856933594,0.8369689583778381,129.94117736816406,0.838497519493103,127.92646789550781,0.8440110683441162,0.8284996747970581,0.5692314505577087,0.5474064946174622,0.8948845267295837,0.5872575640678406,0.4754089117050171,170.26666259765625,0.7704198956489563,92.86666870117188,0.739825427532196,0.43518736958503723
11,0.8470771908760071,0.8449196815490723,0.335051029920578,0.8470425009727478,0.8467757105827332,130.55882263183594,0.852898895740509,127.30882263183594,0.8552783131599426,0.840258002281189,0.6716893315315247,0.7360554337501526,0.7609812617301941,0.5625866055488586,0.6010292768478394,92.73332977294922,0.5306557416915894,170.39999389648438,0.7099633812904358,0.7652843594551086
12,0.852089524269104,0.8504995703697205,0.32375577092170715,0.8515627384185791,0.8537757992744446,129.74264526367188,0.8561820983886719,128.125,0.8603951930999756,0.8477277755737305,0.602255642414093,0.6289783120155334,0.8643084168434143,0.5685310363769531,0.50083327293396,138.13333129882812,0.6591646671295166,125.0,0.7132354378700256,0.5634242296218872
13,0.862947404384613,0.8619422316551208,0.3077520728111267,0.8627886176109314,0.8632593750953674,129.98529052734375,0.8678334951400757,127.88235473632812,0.8696516156196594,0.859769344329834,0.5344204306602478,0.52153080701828,1.1158908605575562,0.5448857545852661,0.4469633102416992,164.8000030517578,0.7005478143692017,98.33333587646484,0.680033802986145,0.42389628291130066
14,0.864297091960907,0.8631909489631653,0.30384737253189087,0.8639161586761475,0.8654257655143738,129.81617736816406,0.8683494925498962,128.0514678955078,0.8713837265968323,0.8612462878227234,0.6482646465301514,0.7057209014892578,0.8962464928627014,0.5598698854446411,0.5594503283500671,105.80000305175781,0.5624487996101379,157.3333282470703,0.7076045274734497,0.7051236629486084
15,0.8699268102645874,0.8685865998268127,0.29568177461624146,0.8697576522827148,0.8706827759742737,130.01470947265625,0.8746836185455322,127.85294342041016,0.8773619532585144,0.8658533096313477,0.6520639657974243,0.7066057324409485,0.8895090818405151,0.569683849811554,0.562533974647522,108.0999984741211,0.579237163066864,155.03334045410156,0.7142959237098694,0.7003328204154968
16,0.8747098445892334,0.8737521171569824,0.2827998101711273,0.8743410110473633,0.8749708533287048,129.8308868408203,0.879241406917572,128.03675842285156,0.8818695545196533,0.8709952235221863,0.6316455602645874,0.6736436486244202,0.8928675055503845,0.5744930505752563,0.5324243903160095,123.16666412353516,0.625587522983551,139.96665954589844,0.7183589339256287,0.6351165771484375
17,0.8842167854309082,0.8831906318664551,0.2655302584171295,0.8839831352233887,0.8833645582199097,129.9558868408203,0.8884117603302002,127.9117660522461,0.8904635310173035,0.8798710703849792,0.6122096180915833,0.6483720541000366,0.991654098033905,0.5651014447212219,0.5109817385673523,130.10000610351562,0.6341182589530945,133.03334045410156,0.7106491923332214,0.5971599817276001
18,0.8859111666679382,0.8843780755996704,0.2647216022014618,0.885825514793396,0.8863217234611511,130.28675842285156,0.8909719586372375,127.58087921142578,0.8943215012550354,0.8802283406257629,0.700013279914856,0.7646939158439636,0.8683769106864929,0.5828505754470825,0.655032753944397,84.53333282470703,0.5266668796539307,178.60000610351562,0.7210953831672668,0.8149388432502747
19,0.8883105516433716,0.887222945690155,0.2565001845359802,0.888007640838623,0.8897566199302673,129.61764526367188,0.8913926482200623,128.25,0.8945896029472351,0.8852525353431702,0.6927460432052612,0.7501034140586853,0.8005644679069519,0.5971274971961975,0.6250364184379578,96.43333435058594,0.5735540986061096,166.6999969482422,0.7313492894172668,0.7709553837776184
