epoch,accuracy_m,f1_m,loss,neg_f1_m,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m
0,0.6032986044883728,0.5649874210357666,0.6893389821052551,0.5585634708404541,0.5762476325035095,64.55555725097656,0.6034612059593201,63.44444274902344,0.5946364998817444,0.5973501205444336
1,0.6902777552604675,0.694536566734314,0.5932047367095947,0.6736651062965393,0.7148878574371338,59.77777862548828,0.6572131514549255,68.22222137451172,0.6868107914924622,0.722526490688324
2,0.734375,0.7381437420845032,0.5308117866516113,0.71150803565979,0.7849559187889099,58.71111297607422,0.6918745040893555,69.28888702392578,0.7331292629241943,0.7746351361274719
3,0.7519097328186035,0.751433789730072,0.5105234980583191,0.7288357019424438,0.7956621646881104,60.68888854980469,0.7284685969352722,67.31111145019531,0.7681583166122437,0.7782474160194397
4,0.8173611164093018,0.8170678615570068,0.4084450602531433,0.8107510805130005,0.8400475382804871,62.31111145019531,0.8054102659225464,65.68888854980469,0.8234441876411438,0.831508457660675
5,0.839930534362793,0.8389008641242981,0.3582514524459839,0.8343132138252258,0.8590222001075745,62.844444274902344,0.8300713300704956,65.15555572509766,0.8481512069702148,0.8478008508682251
6,0.8722222447395325,0.8716004490852356,0.2970937192440033,0.8685877323150635,0.8824475407600403,63.511112213134766,0.8673549294471741,64.4888916015625,0.8780435919761658,0.8752650022506714
7,0.8963541388511658,0.8944919109344482,0.2587558627128601,0.8945198655128479,0.9003346562385559,64.64444732666016,0.8996680974960327,63.35555648803711,0.9099723100662231,0.8899264931678772
8,0.8878472447395325,0.8868881464004517,0.27179232239723206,0.8845196962356567,0.8963555097579956,64.4888916015625,0.8937797546386719,63.511112213134766,0.9068787693977356,0.885450005531311
9,0.9185763597488403,0.9168492555618286,0.20759156346321106,0.9183453917503357,0.9201218485832214,64.5111083984375,0.9223133325576782,63.488887786865234,0.9265670776367188,0.9136911034584045
10,0.8963541388511658,0.893538236618042,0.25770241022109985,0.8890348076820374,0.9082099199295044,64.5999984741211,0.9013562798500061,63.400001525878906,0.9220210313796997,0.8906198143959045
11,0.918055534362793,0.9179267883300781,0.21168828010559082,0.9165250062942505,0.9233346581459045,63.68888854980469,0.9150463342666626,64.31111145019531,0.9205127954483032,0.9204171299934387
12,0.9307291507720947,0.9303322434425354,0.171295166015625,0.929826021194458,0.9328696131706238,64.15555572509766,0.9324326515197754,63.844444274902344,0.9361400008201599,0.9301098585128784
13,0.941319465637207,0.9406618475914001,0.15063679218292236,0.9407939314842224,0.940686047077179,64.62222290039062,0.9462278485298157,63.377777099609375,0.9501532912254333,0.9364491105079651
14,0.9548611044883728,0.9535648822784424,0.12450607866048813,0.9551847577095032,0.9533289670944214,64.71111297607422,0.960189163684845,63.28888702392578,0.9622696042060852,0.9482952356338501
15,0.9670138955116272,0.9664943218231201,0.09414761513471603,0.96687251329422,0.9667103290557861,64.31111145019531,0.9688392877578735,63.68888854980469,0.9709605574607849,0.9638737440109253
16,0.9692708253860474,0.9685066938400269,0.08473733067512512,0.9695107340812683,0.970751166343689,63.977779388427734,0.9695755243301392,64.02222442626953,0.9693301916122437,0.96918785572052
17,0.964062511920929,0.9633628129959106,0.09479018300771713,0.964009165763855,0.9653347730636597,64.11111450195312,0.965160608291626,63.88888931274414,0.9668912291526794,0.9624072313308716
18,0.9590277671813965,0.9587066769599915,0.1002102941274643,0.9582480788230896,0.9565309286117554,64.75555419921875,0.9634951949119568,63.24444580078125,0.9680628180503845,0.9525261521339417
19,0.9678819179534912,0.9674453139305115,0.08427135646343231,0.9677989482879639,0.9695549011230469,63.977779388427734,0.9681349992752075,64.02222442626953,0.9690701961517334,0.9679824113845825
