epoch,balanced_acc_m,fn_m,fp_m,loss,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m
0,0.5382850766181946,86.78205108642578,31.384614944458008,0.3473207354545593,0.5251815319061279,183.38461303710938,0.7547916173934937,72.61538696289062,0.5897542238235474,0.3217785656452179,96.6025619506836,41.230770111083984
1,0.551997721195221,94.21794891357422,20.628204345703125,0.34376952052116394,0.5331848859786987,201.57691955566406,0.8397383093833923,54.42307662963867,0.6512523889541626,0.2642570734024048,107.35897064208984,33.79487228393555
2,0.5643264055252075,88.9871826171875,22.602563858032227,0.3411262631416321,0.5427076816558838,194.37179565429688,0.8238188624382019,61.628204345703125,0.6471608281135559,0.30483371019363403,105.38461303710938,39.02564239501953
3,0.5712015628814697,89.24359130859375,20.397436141967773,0.3384339511394501,0.5469105243682861,196.8333282470703,0.8401963710784912,59.16666793823242,0.6683226823806763,0.30220699310302734,107.5897445678711,38.769229888916016
4,0.5812936425209045,82.64102935791016,24.435897827148438,0.3350623548030853,0.5557392835617065,186.1923065185547,0.8086302876472473,69.80769348144531,0.6612464785575867,0.35395699739456177,103.55128479003906,45.371795654296875
5,0.5891701579093933,78.94871520996094,26.269229888916016,0.33256444334983826,0.5631243586540222,180.6666717529297,0.7951636910438538,75.33333587646484,0.6683279275894165,0.3831767141819,101.71794891357422,49.06410217285156
6,0.5951771140098572,80.07691955566406,23.564102172851562,0.3285784423351288,0.5655604004859924,184.5,0.8152121901512146,71.5,0.6855634450912476,0.3751421868801117,104.42308044433594,47.93589782714844
7,0.6087453961372375,74.53845977783203,25.653846740722656,0.32472142577171326,0.5795130729675293,176.87179565429688,0.7990642189979553,79.12820434570312,0.6891350150108337,0.41842666268348694,102.33333587646484,53.47435760498047
8,0.6138264536857605,74.92308044433594,23.935897827148438,0.3204440474510193,0.5822344422340393,178.974365234375,0.8125550150871277,77.02564239501953,0.7072725892066956,0.41509756445884705,104.05128479003906,53.089744567871094
9,0.630836546421051,71.0128173828125,23.564102172851562,0.3173522651195526,0.5955642461776733,175.43589782714844,0.8162469267845154,80.56410217285156,0.7218102216720581,0.44542592763900757,104.42308044433594,57.0
10,0.6331720352172852,71.78205108642578,21.80769157409668,0.3138732314109802,0.5958661437034607,177.96153259277344,0.828018069267273,78.03845977783203,0.7341631650924683,0.4383260905742645,106.17948913574219,56.230770111083984
11,0.6429948806762695,67.83333587646484,23.71794891357422,0.3114156126976013,0.6063977479934692,172.10256958007812,0.8151698708534241,83.8974380493164,0.7368080019950867,0.4708198010921478,104.26923370361328,60.17948532104492
12,0.6415048837661743,68.84615325927734,23.179487228393555,0.30856388807296753,0.6051743030548096,173.65383911132812,0.8197407126426697,82.34615325927734,0.7361204624176025,0.4632689654827118,104.80769348144531,59.16666793823242
13,0.6582381129264832,65.80769348144531,21.679487228393555,0.30578020215034485,0.6176419854164124,172.11538696289062,0.830459713935852,83.88461303710938,0.7550987601280212,0.48601630330085754,106.30769348144531,62.20512771606445
14,0.662266194820404,66.1025619506836,20.615385055541992,0.3008233606815338,0.6205074787139893,173.474365234375,0.8404250741004944,82.52564239501953,0.76437908411026,0.4841073453426361,107.37179565429688,61.910255432128906
15,0.6636865735054016,65.37179565429688,21.14102554321289,0.2996131181716919,0.6225895285606384,172.2179412841797,0.8362963795661926,83.78205108642578,0.7642396092414856,0.4910767376422882,106.84615325927734,62.64102554321289
16,0.6712513566017151,63.4487190246582,21.153846740722656,0.2952176034450531,0.6298153400421143,170.2820587158203,0.8365380764007568,85.71794891357422,0.7727866172790527,0.5059643983840942,106.83333587646484,64.56410217285156
17,0.6798653602600098,59.75640869140625,22.243589401245117,0.29144829511642456,0.6402689814567566,165.5,0.826440691947937,90.5,0.7727692723274231,0.5332902669906616,105.74359130859375,68.25640869140625
18,0.6727582216262817,61.70512771606445,22.012821197509766,0.2914953827857971,0.6323493123054504,167.6794891357422,0.8277188539505005,88.32051086425781,0.7688090801239014,0.5177977681159973,105.97435760498047,66.30769348144531
19,0.677402913570404,59.56410217285156,23.153846740722656,0.2913731336593628,0.6389778256416321,164.39743041992188,0.8196442127227783,91.6025619506836,0.7669898867607117,0.5351611971855164,104.83333587646484,68.44871520996094
