epoch,balanced_acc_m,fn_m,fp_m,loss,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m
0,0.4977492690086365,45.79487228393555,83.02564239501953,0.3475775122642517,0.49483197927474976,90.73076629638672,0.3521876633167267,165.26922607421875,0.49926072359085083,0.6433108448982239,44.93589782714844,82.24359130859375
1,0.5001946687698364,68.02564239501953,59.96154022216797,0.346292644739151,0.49790921807289124,136.025634765625,0.5315367579460144,119.97435760498047,0.502733588218689,0.4688526690006256,68.0,60.012821197509766
2,0.5083295106887817,52.012821197509766,73.9102554321289,0.34543171525001526,0.5104408860206604,106.06410217285156,0.4227098822593689,149.93589782714844,0.5086604356765747,0.5939491987228394,54.0512809753418,76.02564239501953
3,0.5145531892776489,69.26923370361328,54.5,0.3450163006782532,0.5115584135055542,142.73077392578125,0.5724625587463379,113.26923370361328,0.5253990888595581,0.4566439986228943,73.46154022216797,58.769229888916016
4,0.5130347013473511,72.46154022216797,51.9487190246582,0.3441861569881439,0.5092474222183228,148.474365234375,0.5930206775665283,107.52564239501953,0.5247560739517212,0.43304872512817383,76.0128173828125,55.57692337036133
5,0.5211989283561707,72.66666412353516,50.28205108642578,0.34365373849868774,0.517584502696991,150.34616088867188,0.6086434125900269,105.65384674072266,0.5281676650047302,0.4337545931339264,77.67948913574219,55.371795654296875
6,0.530312716960907,69.06410217285156,51.52564239501953,0.3429684042930603,0.5285207629203796,145.5,0.5987481474876404,110.5,0.5375338792800903,0.4618774950504303,76.43589782714844,58.97435760498047
7,0.5274608731269836,64.62820434570312,56.83333206176758,0.3419632911682129,0.5267267227172852,135.75640869140625,0.5579341053962708,120.24359130859375,0.533484160900116,0.49698784947395325,71.12820434570312,63.410255432128906
8,0.5343553423881531,65.19230651855469,54.43589782714844,0.34097155928611755,0.5315503478050232,138.7179412841797,0.5763362050056458,117.28205108642578,0.5390692949295044,0.49237456917762756,73.52564239501953,62.846153259277344
9,0.5414019823074341,63.57692337036133,53.730770111083984,0.3395470380783081,0.5385516881942749,137.8076934814453,0.579865038394928,118.19230651855469,0.5458376407623291,0.5029388070106506,74.23076629638672,64.46154022216797
10,0.5518258213996887,72.96154022216797,41.78205108642578,0.33839818835258484,0.5424203872680664,159.14102172851562,0.6736618876457214,96.85897064208984,0.5716445446014404,0.4299895465373993,86.17948913574219,55.07692337036133
11,0.5577415227890015,71.76923370361328,41.46154022216797,0.33646056056022644,0.5469605326652527,158.26922607421875,0.6760582327842712,97.73076629638672,0.5783395767211914,0.4394248425960541,86.5,56.269229888916016
12,0.5642982125282288,67.28205108642578,44.71794891357422,0.3357141613960266,0.5548754930496216,150.525634765625,0.6525657773017883,105.47435760498047,0.5826486945152283,0.4760308861732483,83.24359130859375,60.75640869140625
13,0.5643114447593689,73.55128479003906,38.03845977783203,0.334206759929657,0.5516649484634399,163.474365234375,0.7030907869338989,92.52564239501953,0.5918176770210266,0.42553216218948364,89.92308044433594,54.487178802490234
14,0.5759655237197876,67.66666412353516,40.730770111083984,0.3324246406555176,0.5648549795150757,154.89743041992188,0.6809741854667664,101.1025619506836,0.5992358922958374,0.4709566533565521,87.23076629638672,60.371795654296875
15,0.5801008939743042,69.62820434570312,37.88461685180664,0.3306892216205597,0.5659065246582031,159.7051239013672,0.7041526436805725,96.29486846923828,0.6100335121154785,0.45604902505874634,90.07691955566406,58.410255432128906
16,0.587361752986908,65.62820434570312,40.0,0.3278358280658722,0.5746387243270874,153.58973693847656,0.6879316568374634,102.4102554321289,0.6123844385147095,0.4867916703224182,87.96154022216797,62.410255432128906
17,0.5901033282279968,63.24359130859375,41.83333206176758,0.3266836106777191,0.5779398679733276,149.37179565429688,0.6738871335983276,106.62820434570312,0.610074520111084,0.5063194632530212,86.12820434570312,64.79486846923828
18,0.5951752066612244,64.33333587646484,39.269229888916016,0.32555967569351196,0.5825518369674683,153.025634765625,0.6930941939353943,102.97435760498047,0.6205630302429199,0.4972561001777649,88.69230651855469,63.70512771606445
19,0.6056994199752808,61.871795654296875,39.21794891357422,0.32106348872184753,0.592700183391571,150.61538696289062,0.6944552659988403,105.38461303710938,0.6316975951194763,0.5169436931610107,88.74359130859375,66.16666412353516
