epoch,balanced_acc_m,fn_m,fp_m,loss,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m,val_balanced_acc_m,val_fn_m,val_fp_m,val_loss,val_neg_precision_m,val_neg_pred_m,val_neg_recall_m,val_pos_pred_m,val_precision_m,val_recall_m,val_tn_m,val_tp_m
0,0.5090721845626831,70.88461303710938,54.71794891357422,0.35376983880996704,0.5074656009674072,144.1794891357422,0.5723097920417786,111.82051086425781,0.5128756165504456,0.4458346664905548,73.29486846923828,57.10256576538086,0.5006131529808044,166.6610107421875,0.18644067645072937,0.6938061118125916,0.3470703661441803,255.25424194335938,0.997896134853363,0.7457627058029175,0.4293785095214844,0.003330167382955551,88.59322357177734,0.5593220591545105
1,0.500515878200531,50.5512809753418,77.30769348144531,0.3506585657596588,0.49946942925453186,101.25640869140625,0.39622730016708374,154.74359130859375,0.5014094114303589,0.6048043370246887,50.70512771606445,77.43589782714844,0.5003363490104675,166.94915771484375,0.08474576473236084,0.6952378153800964,0.3469505310058594,255.64407348632812,0.9990407824516296,0.35593220591545105,0.22033897042274475,0.001631917548365891,88.69491577148438,0.2711864411830902
2,0.4860937297344208,42.75640869140625,88.78205108642578,0.3501991927623749,0.4785296618938446,81.9871826171875,0.3064535856246948,174.0128173828125,0.4896243214607239,0.6657339334487915,39.230770111083984,85.23076629638672,0.5005407333374023,166.8474578857422,0.10169491171836853,0.6967921853065491,0.34703898429870605,255.52542114257812,0.9988566040992737,0.47457626461982727,0.3050847053527832,0.002224996453151107,88.67796325683594,0.37288135290145874
3,0.49064382910728455,41.628204345703125,88.73076629638672,0.3485549986362457,0.48452529311180115,80.9102554321289,0.3069126307964325,175.08973693847656,0.4932074546813965,0.6743751764297485,39.28205108642578,86.35897064208984,0.5004030466079712,166.7118682861328,0.20338982343673706,0.6982116103172302,0.3469776213169098,255.2881317138672,0.9977455139160156,0.7118644118309021,0.38700562715530396,0.0030605497304350138,88.5762710571289,0.508474588394165
4,0.4938492476940155,40.78205108642578,88.73076629638672,0.3478231728076935,0.4905932545661926,80.06410217285156,0.3066774904727936,175.93589782714844,0.4953451454639435,0.681020975112915,39.28205108642578,87.20513153076172,0.49969732761383057,166.5084686279297,0.4406779706478119,0.6992910504341125,0.3466523587703705,254.8474578857422,0.9951272010803223,1.1525423526763916,0.42937853932380676,0.004267456009984016,88.33898162841797,0.7118644118309021
5,0.4996582865715027,43.79487228393555,84.29486846923828,0.34736257791519165,0.49915963411331177,87.5128173828125,0.34150540828704834,168.4871826171875,0.49983304738998413,0.6578115820884705,43.71794891357422,84.19230651855469,0.5001357197761536,166.05084228515625,0.6101694703102112,0.6993439197540283,0.3468381464481354,254.2203369140625,0.9932952523231506,1.7796610593795776,0.5655366778373718,0.00697628129273653,88.16949462890625,1.1694915294647217
6,0.4935793876647949,49.64102554321289,79.9871826171875,0.34717199206352234,0.49154946208000183,97.66666412353516,0.3747968375682831,158.3333282470703,0.4947660267353058,0.6123619675636292,48.02564239501953,78.34615325927734,0.5006175637245178,165.20338439941406,0.9830508232116699,0.6984439492225647,0.3470752537250519,253.0,0.9890955090522766,3.0,0.6403146982192993,0.012139598838984966,87.7966079711914,2.01694917678833
7,0.4970877170562744,51.39743423461914,77.30769348144531,0.3467848002910614,0.4962313771247864,102.1025619506836,0.3962039053440094,153.89743041992188,0.49764367938041687,0.5979715585708618,50.70512771606445,76.5897445678711,0.5063059329986572,161.4067840576172,2.0,0.6968920230865479,0.3497115969657898,248.1864471435547,0.9778168797492981,7.813559532165527,0.7242934703826904,0.03479486331343651,86.7796630859375,5.813559532165527
8,0.5006185173988342,55.653846740722656,72.14102935791016,0.3465763330459595,0.5002083778381348,111.5128173828125,0.43608611822128296,144.474365234375,0.5007385611534119,0.5651513338088989,55.85897445678711,72.33333587646484,0.5119000673294067,148.86441040039062,7.677966117858887,0.6953700184822083,0.35279181599617004,229.96609497070312,0.9138504862785339,26.033897399902344,0.7050445079803467,0.10994986444711685,81.10169219970703,18.355932235717773
9,0.4946019649505615,57.03845977783203,72.32051086425781,0.3467444181442261,0.49359580874443054,112.73076629638672,0.4349275827407837,143.26922607421875,0.49539613723754883,0.5542765259742737,55.69230651855469,70.94871520996094,0.5127875208854675,132.4067840576172,16.305084228515625,0.6945024132728577,0.353969544172287,204.86441040039062,0.8169322609901428,51.11864471435547,0.6820427179336548,0.2086426168680191,72.45762634277344,34.813560485839844
10,0.4975610375404358,58.53845977783203,70.03845977783203,0.34664446115493774,0.4972754120826721,116.5128173828125,0.452341765165329,139.4871826171875,0.4976844787597656,0.542780339717865,57.97435760498047,69.44871520996094,0.4960669279098511,90.72881317138672,41.3220329284668,0.693115234375,0.34360042214393616,138.16949462890625,0.5345013737678528,117.81356048583984,0.6493427753448486,0.4576323628425598,47.440677642822266,76.49152374267578
11,0.49664121866226196,60.269229888916016,68.47435760498047,0.3465421497821808,0.4962461292743683,119.80769348144531,0.465057373046875,136.1923065185547,0.4965495467185974,0.5282249450683594,59.53845977783203,67.71794891357422,0.49980783462524414,94.96610260009766,38.423728942871094,0.6931891441345215,0.34675532579421997,145.32203674316406,0.5672039985656738,110.67796325683594,0.6531277298927307,0.43241167068481445,50.35593032836914,72.25423431396484
12,0.4966418445110321,60.64102554321289,68.1025619506836,0.3462558090686798,0.49619513750076294,120.55128479003906,0.4672781229019165,135.44871520996094,0.4970247447490692,0.5260054469108582,59.910255432128906,67.34615325927734,0.5090983510017395,117.69491577148438,24.711864471435547,0.6938905715942383,0.35270681977272034,181.76271057128906,0.7216310501098633,74.23728942871094,0.6675638556480408,0.2965658903121948,64.06779479980469,49.52542495727539
13,0.49766579270362854,60.80769348144531,67.70513153076172,0.34625041484832764,0.49753984808921814,121.11538696289062,0.4711088538169861,134.88461303710938,0.4973199665546417,0.5242226719856262,60.30769348144531,67.17948913574219,0.5151178240776062,136.05084228515625,13.949152946472168,0.6947306990623474,0.35508620738983154,210.88136291503906,0.8435233235359192,45.11864471435547,0.6912073493003845,0.1867120862007141,74.83050537109375,31.169490814208984
14,0.4872160255908966,63.371795654296875,67.83333587646484,0.34655413031578064,0.4864603281021118,123.55128479003906,0.4701835811138153,132.44871520996094,0.4876761734485626,0.5042486190795898,60.17948532104492,64.61538696289062,0.513418436050415,147.559326171875,8.118643760681152,0.6955925822257996,0.3535884618759155,228.2203369140625,0.90904700756073,27.779661178588867,0.7083841562271118,0.11778993159532547,80.66101837158203,19.6610164642334
15,0.49308234453201294,65.96154022216797,63.80769348144531,0.34616947174072266,0.4933422803878784,130.1666717529297,0.5014870166778564,125.83333587646484,0.4921770393848419,0.4846779704093933,64.20513153076172,62.02564239501953,0.5107740163803101,155.20338439941406,4.474576473236084,0.6966218948364258,0.3520461618900299,239.5084686279297,0.949718713760376,16.474576950073242,0.7231795191764832,0.07182926684617996,84.30508422851562,12.0
16,0.496267169713974,68.25640869140625,60.60256576538086,0.34619221091270447,0.49661803245544434,135.6666717529297,0.5263519287109375,120.33333587646484,0.4957541525363922,0.4661823809146881,67.4102554321289,59.730770111083984,0.5106945633888245,154.67796325683594,4.779661178588867,0.6964896321296692,0.35200363397598267,238.67796325683594,0.9463034868240356,17.32203483581543,0.7196938395500183,0.07508531212806702,84.0,12.542372703552246
17,0.49719491600990295,70.4102554321289,58.14102554321289,0.3461501896381378,0.4972955286502838,140.2820587158203,0.5454214215278625,115.71794891357422,0.49721771478652954,0.4489683508872986,69.87179565429688,57.57692337036133,0.5117112398147583,153.69491577148438,5.1186442375183105,0.6962903141975403,0.35252609848976135,237.35592651367188,0.9424812197685242,18.644067764282227,0.7225090861320496,0.08094098418951035,83.66101837158203,13.525424003601074
