epoch,balanced_acc_m,fn_m,fp_m,loss,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m
0,0.51668781042099,72.79486846923828,51.02564239501953,0.35185378789901733,0.513865053653717,149.73077392578125,0.6013604402542114,106.26923370361328,0.5209683179855347,0.43201524019241333,76.93589782714844,55.24359130859375
1,0.5435364246368408,72.38461303710938,44.589744567871094,0.3437861204147339,0.5358948111534119,155.75640869140625,0.6518667340278625,100.24359130859375,0.5566497445106506,0.4352060854434967,83.37179565429688,55.653846740722656
2,0.5587233304977417,70.64102935791016,42.28205108642578,0.34177276492118835,0.5479884743690491,156.3205108642578,0.6691552400588989,99.67948913574219,0.5767512917518616,0.448291540145874,85.67948913574219,57.39743423461914
3,0.5613024830818176,65.70513153076172,46.5,0.338358610868454,0.5530716776847839,147.1666717529297,0.6362327337265015,108.83333587646484,0.57334965467453,0.48637208342552185,81.46154022216797,62.33333206176758
4,0.5778304934501648,65.69230651855469,42.47435760498047,0.334735631942749,0.5659940838813782,151.1794891357422,0.668138325214386,104.82051086425781,0.596264123916626,0.48752251267433167,85.4871826171875,62.346153259277344
5,0.5885992646217346,62.92307662963867,42.5,0.33130380511283875,0.5764128565788269,148.38461303710938,0.6680765151977539,107.61538696289062,0.6067233681678772,0.5091218948364258,85.46154022216797,65.11538696289062
6,0.6010361909866333,63.30769348144531,38.82051467895508,0.32714197039604187,0.5857560038566589,152.44871520996094,0.6960837841033936,103.55128479003906,0.6260858178138733,0.5059884786605835,89.14102935791016,64.73076629638672
7,0.6106913089752197,62.730770111083984,36.987178802490234,0.3232966661453247,0.5927626490592957,153.7051239013672,0.7105972170829773,102.29486846923828,0.6404538750648499,0.5107854604721069,90.97435760498047,65.30769348144531
8,0.6293527483940125,57.871795654296875,37.11538314819336,0.31719037890434265,0.6121904850006104,148.7179412841797,0.7099848389625549,107.28205108642578,0.6548136472702026,0.5487208962440491,90.84615325927734,70.16666412353516
9,0.6437075734138489,57.66666793823242,33.60256576538086,0.3101955056190491,0.6225979924201965,152.025634765625,0.7370132803916931,103.97435760498047,0.6791478991508484,0.5504018664360046,94.35897064208984,70.37179565429688
10,0.6582000851631165,52.70512771606445,34.846153259277344,0.3047627806663513,0.6400058269500732,145.8205108642578,0.7274261116981506,110.17948913574219,0.6853408813476562,0.588974118232727,93.11538696289062,75.33333587646484
11,0.6675084233283997,51.871795654296875,33.42307662963867,0.29955771565437317,0.6477958559989929,146.41026306152344,0.7387463450431824,109.5897445678711,0.6979755759239197,0.5962704420089722,94.53845977783203,76.16666412353516
12,0.6782216429710388,49.0,33.628204345703125,0.29401782155036926,0.6607787013053894,143.3333282470703,0.7375502586364746,112.66666412353516,0.7034816741943359,0.6188930869102478,94.33333587646484,79.03845977783203
13,0.6908974051475525,47.75640869140625,31.58974266052246,0.28825029730796814,0.6699620485305786,144.12820434570312,0.7532552480697632,111.87179565429688,0.7224463820457458,0.6285396218299866,96.37179565429688,80.28205108642578
14,0.7043242454528809,43.85897445678711,32.0,0.2796105742454529,0.687190055847168,139.8205108642578,0.7499660849571228,116.17948913574219,0.7275201678276062,0.6586822867393494,95.96154022216797,84.17948913574219
15,0.7129871249198914,43.20512771606445,30.384614944458008,0.27627208828926086,0.6947769522666931,140.7820587158203,0.7625654339790344,115.21794891357422,0.7393071055412292,0.6634090542793274,97.57691955566406,84.83333587646484
16,0.7200976014137268,41.56410217285156,30.205127716064453,0.2687520682811737,0.7015858292579651,139.3205108642578,0.7635713815689087,116.67948913574219,0.7474551796913147,0.6766240000724792,97.75640869140625,86.47435760498047
17,0.7302953004837036,39.39743423461914,29.743589401245117,0.26394322514533997,0.7142430543899536,137.61538696289062,0.7674363255500793,118.38461303710938,0.753061830997467,0.6931543350219727,98.21794891357422,88.64102935791016
18,0.7376112937927246,37.30769348144531,30.012821197509766,0.2582082450389862,0.7242656350135803,135.25640869140625,0.7654234170913696,120.74359130859375,0.7548849582672119,0.7097991704940796,97.94871520996094,90.73076629638672
19,0.7462595701217651,37.128204345703125,27.69230842590332,0.25270065665245056,0.7293719053268433,137.39743041992188,0.7823929190635681,118.6025619506836,0.7727164030075073,0.7101265788078308,100.26923370361328,90.9102554321289
20,0.747125506401062,37.29487228393555,27.538461685180664,0.25093838572502136,0.7301581501960754,137.7179412841797,0.7845566868782043,118.28205108642578,0.7738081812858582,0.7096944451332092,100.42308044433594,90.74359130859375
21,0.7631099820137024,33.56410217285156,27.205127716064453,0.24086135625839233,0.7512238621711731,134.3205108642578,0.7871119379997253,121.67948913574219,0.7821351885795593,0.7391079068183899,100.75640869140625,94.47435760498047
22,0.7629500031471252,33.83333206176758,26.820512771606445,0.23786339163780212,0.74953693151474,134.974365234375,0.7897810339927673,121.02564239501953,0.7827460169792175,0.7361190915107727,101.14102935791016,94.20513153076172
23,0.7767527103424072,32.70512771606445,24.461538314819336,0.2307165414094925,0.7597475647926331,136.2051239013672,0.8081374168395996,119.79486846923828,0.8012756705284119,0.745368480682373,103.5,95.33333587646484
24,0.77601557970047,33.16666793823242,24.21794891357422,0.22846251726150513,0.7569985389709473,136.91026306152344,0.8100801110267639,119.0897445678711,0.8047589659690857,0.7419508695602417,103.74359130859375,94.87179565429688
25,0.7816686034202576,30.653846740722656,25.30769157409668,0.22681023180484772,0.7703842520713806,133.3076934814453,0.8019028306007385,122.69230651855469,0.7998736500740051,0.7614341378211975,102.65384674072266,97.38461303710938
