epoch,balanced_acc_m,fn_m,fp_m,loss,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m,val_balanced_acc_m,val_fn_m,val_fp_m,val_loss,val_neg_precision_m,val_neg_pred_m,val_neg_recall_m,val_pos_pred_m,val_precision_m,val_recall_m,val_tn_m,val_tp_m
0,0.5064420700073242,61.16666793823242,66.28205108642578,0.3466262221336365,0.49711838364601135,122.92308044433594,0.4867711663246155,133.06410217285156,0.5264811515808105,0.5261127948760986,61.75640869140625,66.78205108642578,0.5,167.47457885742188,0.0,0.6942070722579956,0.3458024263381958,256.0,1.0,0.0,0.0,0.0,88.52542114257812,0.0
1,0.5131048560142517,93.64102935791016,31.55128288269043,0.34641969203948975,0.5087376236915588,190.10256958007812,0.7557904124259949,65.87179565429688,0.5452560186386108,0.27041953802108765,96.46154022216797,34.32051467895508,0.5000606179237366,167.42372131347656,0.016949152573943138,0.6937792301177979,0.3458320200443268,255.9322052001953,0.999805212020874,0.06779661029577255,0.05084744840860367,0.0003160957421641797,88.50847625732422,0.050847455859184265
2,0.5250839591026306,87.43589782714844,34.75640869140625,0.346262663602829,0.5171507596969604,180.7179412841797,0.7311770915985107,75.28205108642578,0.5665730237960815,0.3189908266067505,93.28205108642578,40.52564239501953,0.5002233982086182,167.20338439941406,0.10169491171836853,0.6949926614761353,0.34590956568717957,255.6271209716797,0.9988120794296265,0.37288135290145874,0.2429378479719162,0.0016348117496818304,88.4237289428711,0.2711864411830902
3,0.5307396650314331,87.38461303710938,33.10256576538086,0.34532299637794495,0.5216992497444153,182.3205108642578,0.7428160905838013,73.67948913574219,0.5702310800552368,0.31866323947906494,94.93589782714844,40.57692337036133,0.4999949038028717,166.4067840576172,0.5593220591545105,0.6961244344711304,0.34580928087234497,254.3728790283203,0.9936134815216064,1.6271185874938965,0.537570595741272,0.006376203149557114,87.96610260009766,1.0677965879440308
4,0.5401970744132996,86.12820434570312,31.66666603088379,0.3438848853111267,0.5283482670783997,182.5,0.753277599811554,73.5,0.5885735750198364,0.3271164894104004,96.37179565429688,41.83333206176758,0.5012778639793396,165.01695251464844,1.0677965879440308,0.7000074982643127,0.34638532996177673,252.47457885742188,0.9879096746444702,3.525423765182495,0.6550444960594177,0.014646021649241447,87.45762634277344,2.457627058029175
5,0.5522111654281616,90.44871520996094,24.128204345703125,0.3419848382472992,0.5351890325546265,194.35897827148438,0.8111652731895447,61.64102554321289,0.632662296295166,0.2932569682598114,103.9102554321289,37.512821197509766,0.5077095627784729,157.4915313720703,3.96610164642334,0.7036241888999939,0.3494555950164795,242.05084228515625,0.9557153582572937,13.949152946472168,0.71319580078125,0.059703875333070755,84.55931854248047,9.983051300048828
6,0.5604885816574097,87.11538696289062,25.41025733947754,0.33980226516723633,0.5416848063468933,189.74359130859375,0.8015775680541992,66.25640869140625,0.6403341293334961,0.3193996250629425,102.62820434570312,40.846153259277344,0.4753319323062897,40.33898162841797,71.62712097167969,0.6916588544845581,0.29592016339302063,57.23728942871094,0.19145989418029785,198.76271057128906,0.6397408843040466,0.7592039108276367,16.898305892944336,127.13558959960938
7,0.569587230682373,86.05128479003906,24.038461685180664,0.3369583785533905,0.547649085521698,190.05128479003906,0.811955451965332,65.94871520996094,0.6546039581298828,0.32721906900405884,104.0,41.910255432128906,0.5130493640899658,141.4067840576172,11.525424003601074,0.7219274640083313,0.35263070464134216,218.4067840576172,0.8704468607902527,37.59321975708008,0.6938688158988953,0.15565189719200134,77.0,26.06779670715332
8,0.5734358429908752,85.07691955566406,24.30769157409668,0.3358556926250458,0.5508990287780762,188.8076934814453,0.8109290599822998,67.19230651855469,0.6605660319328308,0.3359423875808716,103.73076629638672,42.88461685180664,0.5185763835906982,138.8474578857422,11.915254592895508,0.7257012128829956,0.35569581389427185,215.45762634277344,0.8661303520202637,40.54237365722656,0.7072758078575134,0.17102240025997162,76.61016845703125,28.627119064331055
9,0.5841749906539917,83.69230651855469,22.602563858032227,0.33209657669067383,0.5587644577026367,189.12820434570312,0.8228140473365784,66.87179565429688,0.6811976432800293,0.3455357849597931,105.43589782714844,44.269229888916016,0.5191968083381653,138.1864471435547,12.118643760681152,0.7332067489624023,0.356137216091156,214.5932159423828,0.8634728193283081,41.40678024291992,0.7067194581031799,0.17492057383060455,76.40677642822266,29.288135528564453
10,0.5872893333435059,80.74359130859375,24.602563858032227,0.3297751545906067,0.5621017813682556,184.1794891357422,0.8068706393241882,71.82051086425781,0.67488694190979,0.36770811676979065,103.43589782714844,47.21794891357422,0.5194765329360962,139.559326171875,11.322033882141113,0.7437713742256165,0.35616424679756165,216.76271057128906,0.8723040223121643,39.23728942871094,0.7113486528396606,0.16664911806583405,77.2033920288086,27.915254592895508
11,0.5950804948806763,79.87179565429688,23.564102172851562,0.32757657766342163,0.5678294897079468,184.34616088867188,0.8151102066040039,71.65384674072266,0.6929965615272522,0.37505048513412476,104.47435760498047,48.089744567871094,0.522423505783081,133.8474578857422,13.881356239318848,0.7485372424125671,0.3581654727458954,208.4915313720703,0.8441284894943237,47.50847625732422,0.706779956817627,0.20071887969970703,74.6440658569336,33.62711715698242
12,0.6029773354530334,77.19230651855469,24.205127716064453,0.3247246742248535,0.5742796659469604,181.025634765625,0.8100606203079224,74.97435760498047,0.6907247304916382,0.395893931388855,103.83333587646484,50.769229888916016,0.5227237939834595,124.86441040039062,18.627119064331055,0.7488600611686707,0.3591206669807434,194.76271057128906,0.7909013032913208,61.23728942871094,0.6967369318008423,0.2545461058616638,69.89830780029297,42.61016845703125
13,0.6078183650970459,77.88461303710938,22.397436141967773,0.32342836260795593,0.577133297920227,183.525634765625,0.8244242668151855,72.47435760498047,0.7108906507492065,0.39121270179748535,105.64102935791016,50.07692337036133,0.4919564723968506,69.55931854248047,53.20338821411133,0.7286124229431152,0.3370799720287323,104.88135528564453,0.39949628710746765,151.11863708496094,0.647664487361908,0.5844168066978455,35.3220329284668,97.91525268554688
14,0.6161465048789978,75.12820434570312,22.679487228393555,0.31991297006607056,0.5844789147377014,180.4871826171875,0.8212658762931824,75.5128173828125,0.7162613272666931,0.4110271632671356,105.35897064208984,52.83333206176758,0.5260684490203857,130.03390502929688,15.254237174987793,0.7695083618164062,0.3606058359146118,203.30508422851562,0.8285837769508362,52.694915771484375,0.7097111344337463,0.2235531061887741,73.27118682861328,37.440677642822266
15,0.6241635084152222,74.4102554321289,21.743589401245117,0.318423330783844,0.590552568435669,180.7051239013672,0.8299674987792969,75.29486846923828,0.7204358577728271,0.4183592200279236,106.29486846923828,53.5512809753418,0.5272756814956665,135.91525268554688,11.915254592895508,0.7775013446807861,0.36062386631965637,212.52542114257812,0.86607426404953,43.47457504272461,0.7250583171844482,0.18847717344760895,76.61016845703125,31.559322357177734
