epoch,balanced_acc_m,fn_m,fp_m,loss,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m
46,0.5,40.106666564941406,0.0,0.2245817631483078,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
47,0.5,40.106666564941406,0.0,0.22328679263591766,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
48,0.5,40.106666564941406,0.0,0.22252939641475677,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
49,0.5,40.106666564941406,0.0,0.22083422541618347,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
50,0.5,40.106666564941406,0.0,0.2191288024187088,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
51,0.5,40.106666564941406,0.0,0.21854102611541748,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
52,0.5,40.106666564941406,0.0,0.21721786260604858,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
53,0.5,40.106666564941406,0.0,0.21645107865333557,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
54,0.5,40.106666564941406,0.0,0.2150145024061203,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
55,0.5,40.106666564941406,0.0,0.21384555101394653,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
56,0.5,40.106666564941406,0.0,0.21287205815315247,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
57,0.5,40.106666564941406,0.0,0.21199491620063782,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
58,0.5,40.106666564941406,0.0,0.21101361513137817,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
59,0.5,40.106666564941406,0.0,0.20958857238292694,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
60,0.5,40.106666564941406,0.0,0.20907217264175415,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
61,0.5,40.106666564941406,0.0,0.2077886015176773,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
62,0.5,40.106666564941406,0.0,0.20690585672855377,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
63,0.5,40.106666564941406,0.0,0.2054259032011032,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
64,0.5,40.106666564941406,0.0,0.20470654964447021,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
65,0.5,40.106666564941406,0.0,0.20386499166488647,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
66,0.5,40.106666564941406,0.0,0.20302972197532654,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
67,0.5,40.106666564941406,0.0,0.20201295614242554,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
68,0.5,40.106666564941406,0.0,0.20108799636363983,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
69,0.5,40.106666564941406,0.0,0.2004915028810501,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
70,0.5,40.106666564941406,0.0,0.20061001181602478,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
71,0.5,40.106666564941406,0.0,0.19858418405056,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
72,0.5,40.106666564941406,0.0,0.19868691265583038,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
73,0.5,40.106666564941406,0.0,0.19701506197452545,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
74,0.5,40.106666564941406,0.0,0.19610722362995148,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
75,0.5,40.106666564941406,0.0,0.19494286179542542,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
76,0.5,40.106666564941406,0.0,0.1937895119190216,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
77,0.5,40.106666564941406,0.0,0.19394420087337494,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
78,0.5,40.106666564941406,0.0,0.19179148972034454,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
79,0.5,40.106666564941406,0.0,0.19185011088848114,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
80,0.5,40.106666564941406,0.0,0.19095905125141144,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
81,0.5,40.106666564941406,0.0,0.19005803763866425,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
82,0.5,40.106666564941406,0.0,0.18850503861904144,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
83,0.5,40.106666564941406,0.0,0.1885184496641159,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
84,0.5,40.106666564941406,0.0,0.18614879250526428,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
85,0.5,40.106666564941406,0.0,0.1868053823709488,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
86,0.5,40.106666564941406,0.0,0.1857938915491104,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
87,0.5,40.106666564941406,0.0,0.1846420168876648,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
88,0.5,40.106666564941406,0.0,0.18352797627449036,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
89,0.5,40.106666564941406,0.0,0.18261957168579102,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
90,0.5,40.106666564941406,0.0,0.1807127445936203,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
91,0.5,40.106666564941406,0.0,0.18060974776744843,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
92,0.5,40.106666564941406,0.0,0.1801321804523468,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
93,0.5,40.106666564941406,0.0,0.1787814348936081,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
94,0.5,40.106666564941406,0.0,0.17716927826404572,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
95,0.5,40.106666564941406,0.0,0.17746400833129883,0.8433333039283752,256.0,1.0,0.0,0.0,0.0,215.89332580566406,0.0
96,0.5002672672271729,40.08000183105469,0.02666666731238365,0.17560039460659027,0.8434047698974609,255.94667053222656,0.9998759031295776,0.0533333346247673,0.01777777634561062,0.0006585365626960993,215.86666870117188,0.02666666731238365
97,0.5010706782341003,40.01333236694336,0.02666666731238365,0.17572841048240662,0.8436271548271179,255.8800048828125,0.9998747706413269,0.11999999731779099,0.031111110001802444,0.0022665993310511112,215.86666870117188,0.09333333373069763
98,0.5006541609764099,40.040000915527344,0.07999999821186066,0.17301346361637115,0.8435083627700806,255.85333251953125,0.9996346831321716,0.14666666090488434,0.05333332717418671,0.0016734510427340865,215.81333923339844,0.06666667014360428
99,0.5076819658279419,39.50666809082031,0.1599999964237213,0.1726483553647995,0.8452528715133667,255.24000549316406,0.9992626905441284,0.7599999904632568,0.2513333261013031,0.016101431101560593,215.73333740234375,0.6000000238418579
100,0.5155666470527649,38.79999923706055,0.5333333611488342,0.17178218066692352,0.8473764061927795,254.16000366210938,0.9975261688232422,1.840000033378601,0.4617777466773987,0.033606890588998795,215.36000061035156,1.306666612625122
101,0.526293158531189,37.86666488647461,0.9866666793823242,0.17026016116142273,0.8502593636512756,252.77333068847656,0.995427131652832,3.2266666889190674,0.5519479513168335,0.05715906620025635,214.9066619873047,2.240000009536743
102,0.5352063179016113,37.06666564941406,1.346666693687439,0.17051860690116882,0.852757453918457,251.6133270263672,0.9937787055969238,4.386666774749756,0.6295368671417236,0.07663381099700928,214.54666137695312,3.0399999618530273
103,0.5394344329833984,36.63999938964844,1.7599999904632568,0.1690567284822464,0.8539294600486755,250.77333068847656,0.9918558597564697,5.226666450500488,0.6300193071365356,0.0870131403207779,214.13333129882812,3.4666666984558105
104,0.5492874979972839,35.86666488647461,1.9866666793823242,0.1675753891468048,0.8564838767051697,249.77333068847656,0.9908204078674316,6.226666450500488,0.6658756732940674,0.10775505006313324,213.9066619873047,4.239999771118164
105,0.5534342527389526,35.400001525878906,2.386666774749756,0.16763310134410858,0.8578164577484131,248.9066619873047,0.9889525175094604,7.0933332443237305,0.6395418047904968,0.11791568994522095,213.5066680908203,4.706666469573975
106,0.5531372427940369,35.400001525878906,2.5466666221618652,0.16633519530296326,0.8577441573143005,248.74667358398438,0.9882428050041199,7.239999771118164,0.6321836709976196,0.11803227663040161,213.34666442871094,4.693333148956299
107,0.5628898739814758,34.54666519165039,2.9600000381469727,0.16554315388202667,0.8605038523674011,247.47999572753906,0.9863303899765015,8.520000457763672,0.6365830302238464,0.139449343085289,212.93333435058594,5.559999942779541
108,0.5681428909301758,34.0533332824707,3.1066665649414062,0.16396261751651764,0.8621227741241455,246.83999633789062,0.98565274477005,9.15999984741211,0.6175475716590881,0.15063320100307465,212.7866668701172,6.053333282470703
109,0.5746286511421204,33.50666809082031,3.4000000953674316,0.16253502666950226,0.8638896942138672,246.0,0.9842543601989746,10.0,0.627469003200531,0.16500277817249298,212.4933319091797,6.599999904632568
110,0.5777486562728882,33.2400016784668,3.6666667461395264,0.16223688423633575,0.8646777272224426,245.46665954589844,0.983031690120697,10.533333778381348,0.6349666714668274,0.17246554791927338,212.22666931152344,6.866666793823242
111,0.5810110569000244,32.93333435058594,3.8399999141693115,0.16214191913604736,0.8657163381576538,244.98666381835938,0.982256293296814,11.013333320617676,0.621825635433197,0.1797659993171692,212.05332946777344,7.173333168029785
112,0.5866165161132812,32.45333480834961,3.866666555404663,0.1601664423942566,0.867365837097168,244.47999572753906,0.9821221828460693,11.520000457763672,0.6398862600326538,0.19111108779907227,212.02667236328125,7.6533331871032715
113,0.5905817747116089,32.13333511352539,3.81333327293396,0.158939391374588,0.868553876876831,244.2133331298828,0.9824015498161316,11.786666870117188,0.653101921081543,0.19876183569431305,212.0800018310547,7.973333358764648
114,0.5920020341873169,32.0,4.293333530426025,0.15984731912612915,0.8688089847564697,243.60000610351562,0.9801627397537231,12.399999618530273,0.630612313747406,0.2038416862487793,211.60000610351562,8.106666564941406
115,0.5975058674812317,31.49333381652832,4.293333530426025,0.1575438231229782,0.8706029057502747,243.0933380126953,0.9801591038703918,12.90666675567627,0.6458262205123901,0.21485282480716705,211.60000610351562,8.613333702087402
116,0.6075850129127502,30.733333587646484,4.119999885559082,0.15721353888511658,0.8733941912651062,242.5066680908203,0.9809492826461792,13.493332862854004,0.676041841506958,0.23422080278396606,211.77333068847656,9.373332977294922
117,0.608519434928894,30.68000030517578,4.506666660308838,0.15629038214683533,0.8734372854232788,242.06666564941406,0.979180097579956,13.933333396911621,0.656216561794281,0.23785878717899323,211.3866729736328,9.426666259765625
118,0.6121335625648499,30.31999969482422,4.360000133514404,0.15397389233112335,0.8747836351394653,241.85333251953125,0.9798130393028259,14.146666526794434,0.6742284893989563,0.24445393681526184,211.53334045410156,9.786666870117188
119,0.611933171749115,30.413333892822266,4.079999923706055,0.15411677956581116,0.8745645880699158,242.22666931152344,0.9811385869979858,13.773333549499512,0.6826270222663879,0.24272757768630981,211.81333923339844,9.693333625793457
120,0.6162849068641663,30.013334274291992,4.4666666984558105,0.1530281901359558,0.8758339285850525,241.44000244140625,0.9793439507484436,14.5600004196167,0.6726996898651123,0.2532256245613098,211.42666625976562,10.09333324432373
121,0.6222310662269592,29.573333740234375,4.320000171661377,0.15084955096244812,0.8775539994239807,241.14666748046875,0.9800364971160889,14.853333473205566,0.6998435854911804,0.2644253969192505,211.57333374023438,10.533333778381348
122,0.6239477396011353,29.413333892822266,4.293333530426025,0.1507563292980194,0.8780828714370728,241.01333618164062,0.9801369309425354,14.986666679382324,0.695892870426178,0.2677585482597351,211.60000610351562,10.693333625793457
123,0.6305417418479919,28.866666793823242,4.453333377838135,0.14895160496234894,0.8800616264343262,240.30667114257812,0.9794477224349976,15.693333625793457,0.7162044048309326,0.28163570165634155,211.44000244140625,11.239999771118164
124,0.6334852576255798,28.626667022705078,4.4666666984558105,0.14922675490379333,0.8809042572975159,240.05332946777344,0.9793761372566223,15.946666717529297,0.7175159454345703,0.2875943183898926,211.42666625976562,11.479999542236328
125,0.628161609172821,29.040000915527344,4.413333415985107,0.14837941527366638,0.8794241547584534,240.52000427246094,0.9796258807182312,15.479999542236328,0.7116611003875732,0.27669745683670044,211.47999572753906,11.066666603088379
126,0.6339426636695862,28.68000030517578,4.2133331298828125,0.14632844924926758,0.8808626532554626,240.36000061035156,0.9805126786231995,15.640000343322754,0.7226112484931946,0.2873725891113281,211.67999267578125,11.426666259765625
127,0.6357455253601074,28.453332901000977,4.320000171661377,0.14691174030303955,0.8815544843673706,240.02667236328125,0.9799935817718506,15.973333358764648,0.7141818404197693,0.2914975881576538,211.57333374023438,11.65333366394043
128,0.6380351185798645,28.1733341217041,4.440000057220459,0.14402548968791962,0.8825088739395142,239.6266632080078,0.9794406890869141,16.373332977294922,0.7162732481956482,0.29662951827049255,211.45333862304688,11.933333396911621
129,0.6409483551979065,27.933332443237305,4.746666431427002,0.14448334276676178,0.8832499384880066,239.0800018310547,0.9780417084693909,16.920000076293945,0.7181532382965088,0.30385494232177734,211.14666748046875,12.173333168029785
130,0.6436325907707214,27.786666870117188,4.453333377838135,0.1427965611219406,0.8839172124862671,239.22666931152344,0.9793913960456848,16.773332595825195,0.7293512225151062,0.3078738749027252,211.44000244140625,12.319999694824219
131,0.6479646563529968,27.46666717529297,4.546666622161865,0.1416793018579483,0.8851101398468018,238.81333923339844,0.9789762496948242,17.18666648864746,0.7342426776885986,0.3169531226158142,211.34666442871094,12.640000343322754
132,0.6495878100395203,27.226667404174805,4.853333473205566,0.1416015625,0.8858665823936462,238.26666259765625,0.9775499701499939,17.733333587646484,0.7119625806808472,0.32162585854530334,211.0399932861328,12.880000114440918
133,0.6492962837219238,27.293333053588867,4.946666717529297,0.14111313223838806,0.8855735063552856,238.24000549316406,0.977152407169342,17.760000228881836,0.7131450772285461,0.32144007086753845,210.94667053222656,12.813333511352539
134,0.6625636219978333,26.253334045410156,4.853333473205566,0.13850931823253632,0.8894294500350952,237.2933349609375,0.97757488489151,18.706666946411133,0.7379329800605774,0.34755250811576843,211.0399932861328,13.853333473205566
135,0.6660225987434387,26.02666664123535,4.840000152587891,0.13730691373348236,0.8904556035995483,237.0800018310547,0.9776796698570251,18.920000076293945,0.7373684048652649,0.3543659746646881,211.05332946777344,14.079999923706055
136,0.6642888784408569,26.0,5.253333568572998,0.13790196180343628,0.8902572393417358,236.63999938964844,0.9756932854652405,19.360000610351562,0.7204456329345703,0.3528844118118286,210.63999938964844,14.106666564941406
137,0.6755364537239075,24.959999084472656,5.866666793823242,0.134821355342865,0.8939270973205566,234.98666381835938,0.9728891253471375,21.013334274291992,0.7139661908149719,0.37818387150764465,210.02667236328125,15.146666526794434
138,0.6717225909233093,25.200000762939453,6.2133331298828125,0.13544324040412903,0.8927491307258606,234.8800048828125,0.971259355545044,21.1200008392334,0.7014869451522827,0.3721858859062195,209.67999267578125,14.90666675567627
139,0.675157904624939,24.906665802001953,6.0933332443237305,0.13504943251609802,0.8939020037651062,234.7066650390625,0.9718168377876282,21.293333053588867,0.7070378065109253,0.37849879264831543,209.8000030517578,15.199999809265137
140,0.6809219121932983,24.46666717529297,6.159999847412109,0.13421094417572021,0.8956565260887146,234.1999969482422,0.971547544002533,21.799999237060547,0.7076356410980225,0.3902963101863861,209.73333740234375,15.640000343322754
141,0.6870123744010925,24.040000915527344,6.0,0.13179925084114075,0.8973567485809326,233.93333435058594,0.9722766280174255,22.066667556762695,0.7228365540504456,0.4017482101917267,209.89332580566406,16.066667556762695
142,0.6861896514892578,24.133333206176758,6.106666564941406,0.13220040500164032,0.8969619870185852,233.9199981689453,0.9717804789543152,22.079999923706055,0.7218583822250366,0.4005991220474243,209.7866668701172,15.973333358764648
143,0.6897088885307312,23.69333267211914,6.506666660308838,0.13058026134967804,0.8983789086341858,233.0800018310547,0.9698718190193176,22.920000076293945,0.710000216960907,0.4095458984375,209.3866729736328,16.413333892822266
