epoch,balanced_acc_m,fn_m,fp_m,loss,neg_pred_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m,val_balanced_acc_m,val_fn_m,val_fp_m,val_loss,val_neg_pred_m,val_pos_pred_m,val_precision_m,val_recall_m,val_tn_m,val_tp_m
0,0.5224635004997253,11.301886558532715,82.52830505371094,0.09296239167451859,165.10377502441406,89.75471496582031,0.08088640868663788,0.3963683843612671,153.8018798828125,7.226415157318115,0.5,62.09090805053711,0.0,0.6835444569587708,256.0,0.0,0.0,0.0,193.90908813476562,0.0
1,0.5281233787536621,11.773585319519043,73.55660247802734,0.09261620789766312,175.64151000976562,80.35848999023438,0.08735018223524094,0.36590713262557983,163.867919921875,6.801886558532715,0.5,62.09090805053711,0.0,0.6786198616027832,256.0,0.0,0.0,0.0,193.90908813476562,0.0
2,0.5228728652000427,13.113207817077637,59.46226501464844,0.09263373166322708,191.07546997070312,64.92453002929688,0.09290851652622223,0.2959297299385071,177.96226501464844,5.462264060974121,0.5,62.09090805053711,0.0,0.6768661737442017,256.0,0.0,0.0,0.0,193.90908813476562,0.0
3,0.5190024971961975,13.05660343170166,60.21697998046875,0.09256775677204132,190.26414489746094,65.73584747314453,0.09622063487768173,0.29199352860450745,177.20755004882812,5.5188679695129395,0.5,62.09090805053711,0.0,0.6730943918228149,256.0,0.0,0.0,0.0,193.90908813476562,0.0
4,0.5241408348083496,16.849056243896484,10.235849380493164,0.09217214584350586,244.03773498535156,11.962264060974121,0.14175057411193848,0.09138401597738266,227.1886749267578,1.7264150381088257,0.49976202845573425,62.09090805053711,0.09090909361839294,0.66876220703125,255.90908813476562,0.09090909361839294,0.0,0.0,193.81817626953125,0.0
5,0.5302553176879883,14.99056625366211,32.24528121948242,0.09216795861721039,220.16981506347656,35.8301887512207,0.1258857250213623,0.19607245922088623,205.1792449951172,3.5849056243896484,0.49765780568122864,62.09090805053711,0.9090909361839294,0.6755364537239075,255.09091186523438,0.9090909361839294,0.0,0.0,193.0,0.0
6,0.5304101705551147,15.311320304870605,27.48113250732422,0.09216240793466568,225.2547149658203,30.745283126831055,0.1246977224946022,0.17648950219154358,209.94338989257812,3.264150857925415,0.5029423236846924,61.181819915771484,1.9090908765792847,0.6728900671005249,253.18182373046875,2.8181817531585693,0.28787878155708313,0.015751609578728676,192.0,0.9090909361839294
7,0.5322777628898621,16.40566062927246,12.075471878051758,0.09201464802026749,241.7547149658203,14.245283126831055,0.15867727994918823,0.11543554812669754,225.34906005859375,2.169811248779297,0.5042799115180969,59.09090805053711,8.0,0.6756868958473206,245.0,11.0,0.2619284689426422,0.0497383214533329,185.90908813476562,3.0
8,0.526657223701477,16.433961868286133,14.575471878051758,0.09221881628036499,239.28302001953125,16.716981887817383,0.14581096172332764,0.11467504501342773,222.84906005859375,2.141509532928467,0.5044538974761963,60.272727966308594,4.181818008422852,0.6659989953041077,250.0,6.0,0.28079497814178467,0.0305459126830101,189.72727966308594,1.8181818723678589
9,0.5298271775245667,15.981132507324219,19.660377502441406,0.09172239154577255,233.7452850341797,22.254716873168945,0.1494988650083542,0.14229872822761536,217.76414489746094,2.594339609146118,0.502810537815094,57.727272033691406,12.636363983154297,0.6761534214019775,239.0,17.0,0.25905531644821167,0.07092221081256866,181.27272033691406,4.363636493682861
10,0.5303586721420288,15.735849380493164,21.88679313659668,0.09183046221733093,231.27359008789062,24.726415634155273,0.14415496587753296,0.15282995998859406,215.53773498535156,2.839622735977173,0.5099012851715088,59.181819915771484,5.363636493682861,0.6652175188064575,247.72727966308594,8.272727012634277,0.3607241213321686,0.04750566557049751,188.5454559326172,2.909090995788574
11,0.531449019908905,15.0,31.443395614624023,0.09176188707351685,220.9811248779297,35.01886749267578,0.12012988328933716,0.19519388675689697,205.9811248779297,3.5754716396331787,0.5083068013191223,58.6363639831543,7.454545497894287,0.6671298742294312,245.09091186523438,10.909090995788574,0.3324277102947235,0.055207375437021255,186.4545440673828,3.454545497894287
12,0.5290208458900452,15.594339370727539,25.179244995117188,0.0918651819229126,227.83963012695312,28.160377502441406,0.1368129402399063,0.16404852271080017,212.2452850341797,2.9811320304870605,0.5051235556602478,59.272727966308594,6.7272725105285645,0.6616499423980713,246.4545440673828,9.545454978942871,0.2984970808029175,0.04524767026305199,187.18182373046875,2.8181817531585693
13,0.5355614423751831,15.254716873168945,25.783018112182617,0.09153443574905396,226.89622497558594,29.10377311706543,0.15132226049900055,0.1796700805425644,211.64151000976562,3.3207547664642334,0.504070520401001,58.54545593261719,9.272727012634277,0.6682087182998657,243.18182373046875,12.818181991577148,0.2648716866970062,0.05623718723654747,184.63636779785156,3.545454502105713
14,0.5298112630844116,15.981132507324219,18.59433937072754,0.09161727130413055,234.8113250732422,21.188678741455078,0.15717263519763947,0.1379280686378479,218.83018493652344,2.594339609146118,0.5051872134208679,58.272727966308594,9.727272987365723,0.6670846343040466,242.4545440673828,13.545454978942871,0.2671408951282501,0.060778066515922546,184.18182373046875,3.8181817531585693
15,0.5322062373161316,13.339622497558594,53.056602478027344,0.09170045703649521,197.70755004882812,58.29245376586914,0.10997147113084793,0.2877674996852875,184.367919921875,5.235848903656006,0.50699782371521,58.90909194946289,7.181818008422852,0.671771228313446,245.63636779785156,10.363636016845703,0.2882577180862427,0.05127885565161705,186.72727966308594,3.1818182468414307
16,0.5386680364608765,15.773585319519043,17.12264060974121,0.09093703329563141,236.07546997070312,19.924528121948242,0.16648907959461212,0.14936000108718872,220.3018798828125,2.801886796951294,0.5059077739715576,59.45454406738281,5.818181991577148,0.6508439779281616,247.5454559326172,8.454545021057129,0.30730029940605164,0.04175950586795807,188.09091186523438,2.6363637447357178
