epoch,balanced_acc_m,fn_m,fp_m,loss,neg_pred_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m
0,0.4995117485523224,15.273585319519043,40.632076263427734,0.09444793313741684,211.9528350830078,43.88679122924805,0.07402847707271576,0.17108114063739777,196.6792449951172,3.2547168731689453
1,0.5016081929206848,15.169811248779297,41.96226501464844,0.09349356591701508,210.65093994140625,45.349056243896484,0.07480543851852417,0.1800297200679779,195.4811248779297,3.3867924213409424
2,0.49730029702186584,8.632075309753418,129.97169494628906,0.09354180842638016,116.10377502441406,139.89622497558594,0.07092327624559402,0.5413421392440796,107.47169494628906,9.924528121948242
3,0.49616706371307373,7.3867926597595215,146.0188751220703,0.09340115636587143,98.81131744384766,157.1886749267578,0.07167041301727295,0.6067284345626831,91.42453002929688,11.169811248779297
4,0.48803088068962097,9.39622688293457,119.52830505371094,0.09332339465618134,127.31131744384766,128.6886749267578,0.06967967748641968,0.48004934191703796,117.91509246826172,9.160377502441406
5,0.49958038330078125,8.933961868286133,123.63207244873047,0.09338213503360748,122.74528503417969,133.2547149658203,0.07257859408855438,0.5196225643157959,113.81131744384766,9.622641563415527
6,0.4943581223487854,7.198113441467285,148.4811248779297,0.09339232742786407,96.1603775024414,159.83963012695312,0.07081817835569382,0.613864541053772,88.96226501464844,11.358490943908691
7,0.5001744627952576,8.811320304870605,124.58490753173828,0.09323816746473312,121.66981506347656,134.33018493652344,0.07238739728927612,0.524760901927948,112.85848999023438,9.745283126831055
8,0.49322476983070374,8.764150619506836,131.8773651123047,0.09338590502738953,114.33018493652344,141.66981506347656,0.07068809121847153,0.5410191416740417,105.5660400390625,9.792452812194824
9,0.5074992179870605,8.754716873168945,122.68868255615234,0.09328362345695496,123.50943756103516,132.49057006835938,0.07565134018659592,0.5312660932540894,114.75471496582031,9.801886558532715
10,0.5054092407226562,7.273584842681885,142.84906005859375,0.09322644025087357,101.86792755126953,154.132080078125,0.07410117238759995,0.6120873689651489,94.5943374633789,11.283019065856934
11,0.5011506080627441,10.50943374633789,101.33018493652344,0.09327644854784012,146.6226348876953,109.37735748291016,0.0722450539469719,0.4293806254863739,136.1132049560547,8.04716968536377
12,0.5083522200584412,5.273584842681885,163.6226348876953,0.09319766610860825,79.0943374633789,176.90565490722656,0.07530130445957184,0.7064643502235413,73.82075500488281,13.283019065856934
13,0.4983201026916504,11.481132507324219,92.2735824584961,0.09330598264932632,156.65093994140625,99.34906005859375,0.07090014219284058,0.3852417469024658,145.16981506347656,7.075471878051758
14,0.49939173460006714,9.084905624389648,120.54717254638672,0.09326357394456863,125.98113250732422,130.0188751220703,0.07215765863656998,0.5067619681358337,116.89622497558594,9.471697807312012
15,0.5009007453918457,8.273585319519043,128.00942993164062,0.09320894628763199,117.70755004882812,138.29244995117188,0.07288669794797897,0.5418528914451599,109.4339599609375,10.283019065856934
16,0.49757397174835205,6.283019065856934,159.5660400390625,0.09321846067905426,84.1603775024414,171.83963012695312,0.07186920195817947,0.6668730974197388,77.87735748291016,12.273585319519043
17,0.505924642086029,9.094339370727539,119.6603775024414,0.09325981140136719,126.87735748291016,129.1226348876953,0.07368218898773193,0.5154234170913696,117.78302001953125,9.462264060974121
18,0.5036850571632385,10.981132507324219,95.52830505371094,0.09317512065172195,152.89622497558594,103.10377502441406,0.07486845552921295,0.40961357951164246,141.91510009765625,7.575471878051758
19,0.5011889934539795,6.849056720733643,149.26414489746094,0.09320569783449173,95.02830505371094,160.97169494628906,0.07321356981992722,0.6309031844139099,88.17924499511719,11.707547187805176
20,0.5043084621429443,10.518867492675781,101.36792755126953,0.09327467530965805,146.59434509277344,109.4056625366211,0.07249408215284348,0.43559718132019043,136.07546997070312,8.037735939025879
21,0.5007455945014954,9.160377502441406,120.25471496582031,0.0932011678814888,126.34906005859375,129.65093994140625,0.0720992460846901,0.5081325769424438,117.18868255615234,9.39622688293457
22,0.49952831864356995,6.084905624389648,160.1226348876953,0.09329671412706375,83.4056625366211,172.59434509277344,0.07215001434087753,0.6732738614082336,77.32075500488281,12.471697807312012
23,0.49583497643470764,7.5188679695129395,142.3773651123047,0.09320853650569916,102.58490753173828,153.41510009765625,0.07097472250461578,0.5914682745933533,95.0660400390625,11.037735939025879
24,0.5054494738578796,7.273584842681885,143.59434509277344,0.09319055080413818,101.12264251708984,154.8773651123047,0.07498344779014587,0.615139365196228,93.84906005859375,11.283019065856934
25,0.5089510679244995,2.8773584365844727,196.50942993164062,0.09314273297786713,43.81132125854492,212.1886749267578,0.07333066314458847,0.8456029891967773,40.933963775634766,15.679244995117188
26,0.49980098009109497,6.47169828414917,159.28302001953125,0.09324745833873749,84.63207244873047,171.367919921875,0.07161104679107666,0.6690296530723572,78.1603775024414,12.084905624389648
27,0.4989567995071411,7.235848903656006,144.78302001953125,0.09317488223314285,99.89622497558594,156.10377502441406,0.07182057201862335,0.6078411936759949,92.6603775024414,11.320755004882812
28,0.5056220889091492,3.141509532928467,194.03773498535156,0.09314310550689697,46.54716873168945,209.4528350830078,0.0732693076133728,0.8285886645317078,43.40565872192383,15.415094375610352
29,0.5072789788246155,5.820754528045654,157.76414489746094,0.0931577980518341,85.5,170.5,0.07445321977138519,0.6794316172599792,79.67924499511719,12.735849380493164
30,0.49841928482055664,5.811320781707764,164.21697998046875,0.09334508329629898,79.03773498535156,176.96226501464844,0.0722133070230484,0.6883895397186279,73.2264175415039,12.745283126831055
