epoch,balanced_acc_m,fn_m,fp_m,loss,neg_pred_m,pos_pred_m,tn_m,tp_m,val_balanced_acc_m,val_fn_m,val_fp_m,val_loss,val_neg_pred_m,val_pos_pred_m,val_tn_m,val_tp_m
0,0.5046840906143188,127.41644287109375,9.838196754455566,0.10918477177619934,139.62069702148438,116.33686828613281,12.204243659973145,106.49867248535156,0.503339946269989,0.36666667461395264,101.15555572509766,0.6921098232269287,1.2999999523162842,254.6999969482422,0.9333333373069763,153.54444885253906
1,0.5128604173660278,111.67904663085938,10.968170166015625,0.10886432975530624,122.75862121582031,133.2413787841797,11.079575538635254,122.27320861816406,0.49902352690696716,76.65555572509766,51.411109924316406,0.6934874057769775,127.33333587646484,128.6666717529297,50.67777633666992,77.25555419921875
2,0.5325798392295837,107.93899536132812,10.374005317687988,0.1083618700504303,119.61273193359375,136.38726806640625,11.67374038696289,126.01325988769531,0.5263633728027344,103.25555419921875,28.233333587646484,0.6960296034812927,177.11111450195312,78.88888549804688,73.85555267333984,50.655555725097656
3,0.5515893697738647,110.92042541503906,9.267904281616211,0.10744773596525192,123.70026397705078,132.2997283935547,12.779840469360352,123.03182983398438,0.49903205037117004,72.15555572509766,54.42222213745117,0.6940727233886719,119.82221984863281,136.1777801513672,47.66666793823242,81.75555419921875
4,0.5550296902656555,97.93368530273438,10.350132942199707,0.10673890262842178,109.63130187988281,146.3686981201172,11.697612762451172,136.01856994628906,0.5313054919242859,104.9888916015625,26.077777862548828,0.7013108730316162,181.0,75.0,76.0111083984375,48.92222213745117
5,0.5696726441383362,101.0371322631836,9.39787769317627,0.10567671805620193,113.68700408935547,142.3076934814453,12.649867057800293,132.90982055664062,0.48714926838874817,66.18888854980469,60.81111145019531,0.6940365433692932,107.46666717529297,148.53334045410156,41.27777862548828,87.72222137451172
6,0.5753461718559265,95.36339569091797,9.689655303955078,0.10479841381311417,107.72148895263672,148.2785186767578,12.3580904006958,138.58885192871094,0.5096073150634766,76.63333129882812,49.29999923706055,0.6989871859550476,129.42222595214844,126.57777404785156,52.78888702392578,77.27777862548828
7,0.5849686861038208,89.54376983642578,9.80371379852295,0.10370901226997375,101.78779602050781,154.2122039794922,12.24403190612793,144.4084930419922,0.48220905661582947,56.78888702392578,68.07777404785156,0.6932678818702698,90.80000305175781,165.1999969482422,34.011112213134766,97.12222290039062
8,0.6016386151313782,87.81962585449219,9.220159530639648,0.10222046822309494,100.647216796875,155.352783203125,12.82758617401123,146.13262939453125,0.5061197280883789,67.05555725097656,56.400001525878906,0.6977647542953491,112.74444580078125,143.25555419921875,45.68888854980469,86.85555267333984
9,0.6078519225120544,84.40318298339844,9.281167030334473,0.10087066143751144,97.16976165771484,158.8302459716797,12.766578674316406,149.549072265625,0.4798637926578522,50.477779388427734,72.74444580078125,0.6937259435653687,79.82221984863281,176.1777801513672,29.344444274902344,103.43333435058594
10,0.6223325729370117,79.37135314941406,9.164456367492676,0.0995587483048439,92.254638671875,163.745361328125,12.883289337158203,154.58090209960938,0.4872783124446869,55.94444274902344,67.61111450195312,0.6976206302642822,90.42222595214844,165.57777404785156,34.477779388427734,97.96666717529297
