epoch,balanced_acc_m,fn_m,fp_m,loss,neg_pred_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m,val_balanced_acc_m,val_fn_m,val_fp_m,val_loss,val_neg_pred_m,val_pos_pred_m,val_precision_m,val_recall_m,val_tn_m,val_tp_m
0,0.5048295855522156,0.9551886916160583,15.686320304870605,0.0927232876420021,14.945755004882812,17.054244995117188,0.08641277253627777,0.537739634513855,13.99056625366211,1.3679245710372925,0.49516746401786804,7.085106372833252,2.21276593208313,0.675887405872345,29.148935317993164,2.8510637283325195,0.20993831753730774,0.0817057266831398,22.06382942199707,0.6382978558540344
1,0.5778345465660095,1.2783018350601196,8.142688751220703,0.09086504578590393,22.8125,9.1875,0.1192656010389328,0.4294910132884979,21.534198760986328,1.0448113679885864,0.4838246703147888,6.872340202331543,3.340425491333008,0.6666418313980103,27.808509826660156,4.191489219665527,0.20112715661525726,0.10624174028635025,20.93617057800293,0.8510638475418091
2,0.5957093238830566,1.2523584365844727,7.02830171585083,0.08884821087121964,23.900943756103516,8.099056243896484,0.13801786303520203,0.4277108311653137,22.648584365844727,1.0707547664642334,0.4844191074371338,6.638298034667969,4.138298034667969,0.6678075790405273,26.776596069335938,5.223404407501221,0.20685617625713348,0.13953159749507904,20.13829803466797,1.085106372833252
3,0.6203927993774414,1.1851415634155273,6.538915157318115,0.08731469511985779,24.32311248779297,7.676886558532715,0.15554222464561462,0.4603027105331421,23.137971878051758,1.1379716396331787,0.4909086525440216,6.840425491333008,3.202127695083618,0.6530038118362427,27.914894104003906,4.085106372833252,0.21845239400863647,0.11428658664226532,21.0744686126709,0.8829787373542786
4,0.6222492456436157,1.208726406097412,6.198113441467285,0.08669841289520264,24.6875,7.3125,0.1574489176273346,0.4528961777687073,23.47877311706543,1.114386796951294,0.48659226298332214,6.3510637283325195,4.861701965332031,0.6743921041488647,25.76595687866211,6.234042644500732,0.22096076607704163,0.17395839095115662,19.414894104003906,1.372340440750122
5,0.632623016834259,1.1757075786590576,6.103773593902588,0.08590913563966751,24.748821258544922,7.251179218292236,0.16345413029193878,0.47038280963897705,23.57311248779297,1.1474056243896484,0.487029105424881,6.957446575164795,3.0106382369995117,0.6391835808753967,28.223403930664062,3.7765958309173584,0.19255323708057404,0.0977311059832573,21.26595687866211,0.7659574747085571
6,0.6430229544639587,1.1320754289627075,6.008254528045654,0.08553007245063782,24.80070686340332,7.1992926597595215,0.17351378500461578,0.48770633339881897,23.66863250732422,1.1910377740859985,0.4860864281654358,6.989361763000488,2.9042553901672363,0.6389610767364502,28.36170196533203,3.6382977962493896,0.22803108394145966,0.09151172637939453,21.37234115600586,0.7340425252914429
7,0.6461611986160278,1.103773593902588,6.102594375610352,0.08466121554374695,24.67806625366211,7.321933746337891,0.17177841067314148,0.4972595274448395,23.57429313659668,1.2193396091461182,0.49034613370895386,6.914893627166748,3.0106382369995117,0.6332228779792786,28.180850982666016,3.8191490173339844,0.22688278555870056,0.10422243177890778,21.26595687866211,0.8085106611251831
8,0.6464223265647888,1.109669804573059,6.056603908538818,0.08463658392429352,24.72995376586914,7.270047187805176,0.17339341342449188,0.49625858664512634,23.620283126831055,1.213443398475647,0.4933726489543915,6.946808338165283,2.670212745666504,0.6326947212219238,28.553192138671875,3.4468085765838623,0.22977037727832794,0.0963960587978363,21.606382369995117,0.7765957713127136
9,0.6575786471366882,1.051886796951294,6.158019065856934,0.08406045287847519,24.570755004882812,7.429245471954346,0.18047396838665009,0.5219731330871582,23.51886749267578,1.271226406097412,0.49457114934921265,6.989361763000488,2.5638298988342285,0.6227964162826538,28.70212745666504,3.297872304916382,0.23869049549102783,0.09403199702501297,21.712766647338867,0.7340425252914429
