epoch,balanced_acc_m,fn_m,fp_m,loss,neg_precision_m,neg_pred_m,neg_recall_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m,val_balanced_acc_m,val_fn_m,val_fp_m,val_loss,val_neg_precision_m,val_neg_pred_m,val_neg_recall_m,val_pos_pred_m,val_precision_m,val_recall_m,val_tn_m,val_tp_m
0,0.5004773736000061,39.2400016784668,2.506666660308838,0.32414746284484863,0.8449532985687256,253.01333618164062,0.9884738922119141,2.986666679382324,0.024271415546536446,0.012480836361646652,213.77333068847656,0.47999998927116394,0.5,26.18181800842285,0.0,0.618209719657898,0.8977272510528564,256.0,1.0,0.0,0.0,0.0,229.81817626953125,0.0
1,0.5,39.720001220703125,0.0,0.2948402464389801,0.8448437452316284,256.0,1.0,0.0,0.0,0.0,216.27999877929688,0.0,0.5,26.18181800842285,0.0,0.5490912795066833,0.8977272510528564,256.0,1.0,0.0,0.0,0.0,229.81817626953125,0.0
2,0.5027961730957031,39.426666259765625,0.36000001430511475,0.2686542272567749,0.8455851078033447,255.34666442871094,0.9983245730400085,0.653333306312561,0.1733333319425583,0.007267793174833059,215.9199981689453,0.2933333218097687,0.5,26.18181800842285,0.0,0.4903525114059448,0.8977272510528564,256.0,1.0,0.0,0.0,0.0,229.81817626953125,0.0
3,0.5233238339424133,37.63999938964844,1.5333333015441895,0.2424219250679016,0.8509663939476013,252.3866729736328,0.9929278492927551,3.613333225250244,0.4594655930995941,0.053719788789749146,214.74667358398438,2.0799999237060547,0.5,26.18181800842285,0.0,0.44422903656959534,0.8977272510528564,256.0,1.0,0.0,0.0,0.0,229.81817626953125,0.0
4,0.5507381558418274,35.253334045410156,2.359999895095825,0.2206847369670868,0.8586047291755676,249.17333984375,0.9890738129615784,6.826666831970215,0.6639925241470337,0.11240267753601074,213.9199981689453,4.4666666984558105,0.5009270310401917,26.136363983154297,0.022727273404598236,0.40622109174728394,0.8978786468505859,255.93182373046875,0.9999002814292908,0.06818182021379471,0.045454539358615875,0.0019537480548024178,229.7954559326172,0.04545454680919647
5,0.5729213356971741,33.3466682434082,2.9600000381469727,0.2049243003129959,0.8649305105209351,246.6666717529297,0.9863080978393555,9.333333015441895,0.7015579342842102,0.1595344990491867,213.32000732421875,6.37333345413208,0.5013317465782166,26.090909957885742,0.15909090638160706,0.3725859522819519,0.8979766964912415,255.75,0.9993029236793518,0.25,0.07954544574022293,0.0033606744837015867,229.65908813476562,0.09090909361839294
6,0.5958877801895142,31.440000534057617,3.2933332920074463,0.19178877770900726,0.8715370893478394,244.42666625976562,0.9847261309623718,11.573333740234375,0.7186091542243958,0.20704923570156097,212.98666381835938,8.279999732971191,0.504632294178009,25.886363983154297,0.5,0.35311010479927063,0.8985685110092163,255.2045440673828,0.9978250861167908,0.7954545617103577,0.2083333134651184,0.011439540423452854,229.31817626953125,0.2954545319080353
7,0.6162182688713074,29.85333251953125,3.5199999809265137,0.1802547574043274,0.8771981000900269,242.6133270263672,0.9837139844894409,13.386666297912598,0.7400026917457581,0.24872250854969025,212.75999450683594,9.866666793823242,0.5103533267974854,25.477272033691406,1.545454502105713,0.3435060381889343,0.8996080756187439,253.75,0.9932806491851807,2.25,0.24583333730697632,0.027425747364759445,228.27272033691406,0.7045454382896423
8,0.6278985142707825,28.773332595825195,3.613333225250244,0.17068079113960266,0.8811537623405457,241.44000244140625,0.9832966327667236,14.5600004196167,0.7489320039749146,0.27250000834465027,212.6666717529297,10.946666717529297,0.5141605734825134,25.25,1.5681818723678589,0.33466899394989014,0.9004045724868774,253.5,0.993191123008728,2.5,0.3360028564929962,0.03512970358133316,228.25,0.9318181872367859
9,0.6469762921333313,27.280000686645508,3.6666667461395264,0.16271361708641052,0.8865566849708557,239.89332580566406,0.9830268621444702,16.106666564941406,0.7627628445625305,0.3109259307384491,212.6133270263672,12.4399995803833,0.5145425200462341,25.204545974731445,1.8409091234207153,0.3286636173725128,0.9004474878311157,253.18182373046875,0.9919980764389038,2.8181817531585693,0.3535984456539154,0.0370866134762764,227.97727966308594,0.9772727489471436
