epoch,balanced_acc_m,fn_m,fp_m,loss,neg_pred_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m,val_balanced_acc_m,val_fn_m,val_fp_m,val_loss,val_neg_pred_m,val_pos_pred_m,val_precision_m,val_recall_m,val_tn_m,val_tp_m
0,0.5,72.72148895263672,15.25464153289795,0.1091022938489914,79.44827270507812,175.87799072265625,0.6300667524337769,0.6896551847457886,6.726790428161621,160.6233367919922,0.5,153.92222595214844,0.0,0.6936801671981812,256.0,0.0,0.0,0.0,102.07777404785156,0.0
