epoch,balanced_acc_m,fn_m,fp_m,loss,neg_pred_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m
0,0.5021886825561523,13.886075973510742,96.14683532714844,0.11814293265342712,149.93923950195312,106.0582275390625,0.09143266081809998,0.4182763993740082,136.05316162109375,9.911392211914062
1,0.4987866282463074,13.139240264892578,105.61772155761719,0.11689174920320511,139.7215118408203,116.27594757080078,0.08239123970270157,0.452012300491333,126.582275390625,10.658227920532227
2,0.5070199966430664,11.820253372192383,114.70379638671875,0.11675993353128433,129.31898498535156,126.68101501464844,0.0918063223361969,0.5076397061347961,117.49873352050781,11.977214813232422
3,0.5148370265960693,11.493670463562012,114.08100891113281,0.116578608751297,129.61012268066406,126.38481140136719,0.09581700712442398,0.5208247900009155,118.116455078125,12.303797721862793
4,0.5199928283691406,10.645569801330566,119.7265853881836,0.1161579117178917,123.12152099609375,132.87847900390625,0.09827063977718353,0.5555093288421631,112.4759521484375,13.151898384094238
5,0.5355942249298096,9.329113960266113,125.07341766357422,0.11532212048768997,116.4582290649414,139.54177856445312,0.10422070324420929,0.6097596883773804,107.12911224365234,14.468354225158691
6,0.5489012002944946,9.906329154968262,112.6329116821289,0.11436264216899872,129.4759521484375,126.5240478515625,0.10999202728271484,0.5829102993011475,119.56961822509766,13.891139030456543
7,0.5674744248390198,9.260759353637695,110.30632781982422,0.11295131593942642,131.15696716308594,124.8430404663086,0.12071223556995392,0.6101070642471313,121.89620208740234,14.53670883178711
8,0.5778857469558716,9.010126113891602,108.03038024902344,0.1115516647696495,133.18228149414062,122.81771850585938,0.12257381528615952,0.6211026906967163,124.17214965820312,14.787342071533203
9,0.5907908082008362,9.273417472839355,99.56961822509766,0.10979709774255753,141.9063262939453,114.09367370605469,0.13570401072502136,0.6104269027709961,132.63290405273438,14.52405071258545
10,0.5986631512641907,9.50886058807373,93.67594909667969,0.1082908883690834,148.0354461669922,107.96455383300781,0.1330772340297699,0.6008268594741821,138.52658081054688,14.288607597351074
11,0.6106990575790405,9.49620246887207,88.35443115234375,0.10712186247110367,153.34429931640625,102.65569305419922,0.14679180085659027,0.6019794940948486,143.8480987548828,14.301265716552734
12,0.6208587288856506,9.134177207946777,87.42024993896484,0.10526137799024582,153.9164581298828,102.08354187011719,0.1523580700159073,0.6182022094726562,144.7822723388672,14.663290977478027
13,0.6336076855659485,8.635442733764648,86.01012420654297,0.10388096421957016,154.82785034179688,101.16961669921875,0.1563214659690857,0.6376098394393921,146.19239807128906,15.159493446350098
14,0.6461887955665588,7.8481011390686035,87.65569305419922,0.10246340930461884,152.3949432373047,103.60506439208984,0.16076496243476868,0.6700471639633179,144.5468292236328,15.94936752319336
15,0.651400625705719,8.291139602661133,81.58987426757812,0.10174186527729034,158.90379333496094,97.09619903564453,0.16833654046058655,0.6541510820388794,150.61265563964844,15.506329536437988
16,0.6546226739883423,8.174683570861816,81.12152099609375,0.10054776817560196,159.2556915283203,96.74430084228516,0.1694411039352417,0.6586397290229797,151.0810089111328,15.622784614562988
17,0.6662374138832092,7.534177303314209,81.62278747558594,0.09870057553052902,158.11392211914062,97.88607788085938,0.17256003618240356,0.6840523481369019,150.57974243164062,16.263290405273438
18,0.6731793880462646,7.741772174835205,76.63544464111328,0.09771569818258286,163.30885314941406,92.6911392211914,0.17974631488323212,0.676328182220459,155.5670928955078,16.055696487426758
19,0.6831015348434448,7.354430198669434,75.49114227294922,0.09602316468954086,164.06582641601562,91.93417358398438,0.18758079409599304,0.6913090348243713,156.71139526367188,16.443037033081055
