epoch,balanced_acc_m,fn_m,fp_m,loss,neg_pred_m,pos_pred_m,precision_m,recall_m,tn_m,tp_m
0,0.4928075969219208,108.14775085449219,19.449678421020508,0.20442473888397217,126.14132690429688,129.85867309570312,0.8532696962356567,0.5051363706588745,17.993576049804688,110.40899658203125
1,0.5005516409873962,99.2719497680664,20.447538375854492,0.17427463829517365,116.26766967773438,139.73233032226562,0.8572761416435242,0.546083390712738,16.995718002319336,119.28479766845703
2,0.5010183453559875,103.66166687011719,19.63811492919922,0.1733439564704895,121.46681213378906,134.53318786621094,0.8591703772544861,0.5259335041046143,17.805139541625977,114.89507293701172
3,0.5036605596542358,102.94218444824219,19.653104782104492,0.17300349473953247,120.73233032226562,135.26766967773438,0.8622540831565857,0.5295678377151489,17.790149688720703,115.61456298828125
4,0.5037387609481812,102.05781555175781,19.747323989868164,0.17278572916984558,119.75374603271484,136.24624633789062,0.8699553608894348,0.5333762168884277,17.695932388305664,116.49893188476562
5,0.5039540529251099,101.34046936035156,19.73447608947754,0.1724928617477417,119.04924774169922,136.95074462890625,0.8711690306663513,0.5362563729286194,17.70878028869629,117.21627044677734
6,0.5072429180145264,100.85224914550781,19.584583282470703,0.17223528027534485,118.71092224121094,137.28907775878906,0.869514524936676,0.538324236869812,17.858673095703125,117.70449829101562
7,0.5099818706512451,104.55245971679688,18.7152042388916,0.1721380054950714,123.280517578125,132.719482421875,0.8676156997680664,0.5213653445243835,18.728052139282227,114.00428009033203
8,0.5102901458740234,102.92933654785156,18.747323989868164,0.17192620038986206,121.6252670288086,134.37472534179688,0.8712736368179321,0.5280376076698303,18.695932388305664,115.62741088867188
9,0.514992892742157,106.01070404052734,17.822269439697266,0.17166252434253693,125.6316909790039,130.36830139160156,0.8730339407920837,0.5137724876403809,19.62098503112793,112.54603576660156
10,0.5275538563728333,117.12205505371094,15.096360206604004,0.17110967636108398,139.4689483642578,116.53105163574219,0.8814690709114075,0.46322891116142273,22.346895217895508,101.4346923828125
11,0.5472946763038635,121.31049346923828,12.886509895324707,0.17029467225074768,145.8672332763672,110.13275909423828,0.8916685581207275,0.44411271810531616,24.556745529174805,97.24625396728516
12,0.559952974319458,120.40042877197266,12.100642204284668,0.1689833551645279,145.7430419921875,110.2569580078125,0.9021750688552856,0.4483502209186554,25.342613220214844,98.15631866455078
13,0.5684830546379089,121.57601928710938,11.226981163024902,0.1678498238325119,147.79229736328125,108.20771026611328,0.9051963090896606,0.44264522194862366,26.21627426147461,96.98072814941406
14,0.5776479840278625,122.59742736816406,10.432548522949219,0.16694828867912292,149.60813903808594,106.39186096191406,0.9110662341117859,0.43829378485679626,27.010705947875977,95.95931243896484
15,0.579968273639679,124.01284790039062,9.987152099609375,0.16581472754478455,151.4689483642578,104.53105163574219,0.9121108055114746,0.43165141344070435,27.45610237121582,94.54389953613281
16,0.5847325921058655,126.19914245605469,9.314775466918945,0.16566327214241028,154.32762145996094,101.67237854003906,0.9161328673362732,0.4218105673789978,28.12847900390625,92.35760498046875
17,0.5879334211349487,122.27837371826172,9.69807243347168,0.16447938978672028,150.0235595703125,105.97430419921875,0.9144531488418579,0.43959715962409973,27.745182037353516,96.27622985839844
18,0.5905309319496155,122.45610046386719,9.475375175476074,0.16419287025928497,150.42398071289062,105.57601928710938,0.9160807132720947,0.43864715099334717,27.967880249023438,96.10063934326172
19,0.5965332388877869,119.98287200927734,9.359743118286133,0.16346704959869385,148.06637573242188,107.9336166381836,0.9190232157707214,0.44973307847976685,28.083511352539062,98.5738754272461
20,0.5954659581184387,117.79657745361328,9.856531143188477,0.16345718502998352,145.38330078125,110.61669921875,0.9161166548728943,0.4597894251346588,27.58672332763672,100.76016998291016
21,0.5982622504234314,116.5888671875,9.830835342407227,0.16250377893447876,144.20127868652344,111.79871368408203,0.9174038171768188,0.4653332829475403,27.61241912841797,101.96788024902344
22,0.5973475575447083,117.6402587890625,9.762312889099121,0.16262267529964447,145.32119750976562,110.67880249023438,0.9169407486915588,0.46070364117622375,27.68094253540039,100.91648864746094
23,0.5987811088562012,116.34689331054688,9.807280540466309,0.1618119478225708,143.9828643798828,112.01712799072266,0.9176971912384033,0.46645042300224304,27.635974884033203,102.20984649658203
24,0.6008623838424683,116.42184448242188,9.661670684814453,0.16160230338573456,144.20343017578125,111.79657745361328,0.9194594621658325,0.46608561277389526,27.781583786010742,102.13490295410156
25,0.6011385321617126,114.82869720458984,9.888650894165039,0.16200880706310272,142.38330078125,113.61669921875,0.9178282022476196,0.4732336103916168,27.554603576660156,103.7280502319336
26,0.6031540036201477,112.12847900390625,10.203426361083984,0.16161496937274933,139.36830139160156,116.6316909790039,0.9171034693717957,0.485662043094635,27.23982810974121,106.42826843261719
27,0.6037737131118774,112.46681213378906,10.094218254089355,0.16084499657154083,139.8158416748047,116.18415069580078,0.9182191491127014,0.4840427339076996,27.349037170410156,106.08993530273438
28,0.6064431667327881,112.29550170898438,9.92291259765625,0.16036254167556763,139.8158416748047,116.18415069580078,0.9195863008499146,0.4848390817642212,27.520341873168945,106.26124572753906
29,0.6079609990119934,112.13275909423828,9.862955093383789,0.16054050624370575,139.7130584716797,116.28694152832031,0.919755220413208,0.4856880009174347,27.580299377441406,106.42398071289062
30,0.6092392802238464,110.28479766845703,10.047109603881836,0.16020087897777557,137.68093872070312,118.31906127929688,0.9199161529541016,0.4941183626651764,27.39614486694336,108.2719497680664
31,0.611663281917572,111.17344665527344,9.704496383666992,0.1596149206161499,138.91220092773438,117.0877914428711,0.9207172989845276,0.4898800849914551,27.738758087158203,107.38330078125
