epoch,balanced_acc_m,fn_m,fp_m,loss,neg_pred_m,pos_pred_m,tn_m,tp_m,val_balanced_acc_m,val_fn_m,val_fp_m,val_loss,val_neg_pred_m,val_pos_pred_m,val_tn_m,val_tp_m
0,0.5046840906143188,127.41644287109375,9.838196754455566,0.10918477177619934,139.62069702148438,116.33686828613281,12.204243659973145,106.49867248535156,0.503339946269989,0.36666667461395264,101.15555572509766,0.6921098232269287,1.2999999523162842,254.6999969482422,0.9333333373069763,153.54444885253906
1,0.5128604173660278,111.67904663085938,10.968170166015625,0.10886432975530624,122.75862121582031,133.2413787841797,11.079575538635254,122.27320861816406,0.49902352690696716,76.65555572509766,51.411109924316406,0.6934874057769775,127.33333587646484,128.6666717529297,50.67777633666992,77.25555419921875
2,0.5325798392295837,107.93899536132812,10.374005317687988,0.1083618700504303,119.61273193359375,136.38726806640625,11.67374038696289,126.01325988769531,0.5263633728027344,103.25555419921875,28.233333587646484,0.6960296034812927,177.11111450195312,78.88888549804688,73.85555267333984,50.655555725097656
3,0.5515893697738647,110.92042541503906,9.267904281616211,0.10744773596525192,123.70026397705078,132.2997283935547,12.779840469360352,123.03182983398438,0.49903205037117004,72.15555572509766,54.42222213745117,0.6940727233886719,119.82221984863281,136.1777801513672,47.66666793823242,81.75555419921875
4,0.5550296902656555,97.93368530273438,10.350132942199707,0.10673890262842178,109.63130187988281,146.3686981201172,11.697612762451172,136.01856994628906,0.5313054919242859,104.9888916015625,26.077777862548828,0.7013108730316162,181.0,75.0,76.0111083984375,48.92222213745117
5,0.5696726441383362,101.0371322631836,9.39787769317627,0.10567671805620193,113.68700408935547,142.3076934814453,12.649867057800293,132.90982055664062,0.48714926838874817,66.18888854980469,60.81111145019531,0.6940365433692932,107.46666717529297,148.53334045410156,41.27777862548828,87.72222137451172
6,0.5753461718559265,95.36339569091797,9.689655303955078,0.10479841381311417,107.72148895263672,148.2785186767578,12.3580904006958,138.58885192871094,0.5096073150634766,76.63333129882812,49.29999923706055,0.6989871859550476,129.42222595214844,126.57777404785156,52.78888702392578,77.27777862548828
7,0.5849686861038208,89.54376983642578,9.80371379852295,0.10370901226997375,101.78779602050781,154.2122039794922,12.24403190612793,144.4084930419922,0.48220905661582947,56.78888702392578,68.07777404785156,0.6932678818702698,90.80000305175781,165.1999969482422,34.011112213134766,97.12222290039062
8,0.6016386151313782,87.81962585449219,9.220159530639648,0.10222046822309494,100.647216796875,155.352783203125,12.82758617401123,146.13262939453125,0.5061197280883789,67.05555725097656,56.400001525878906,0.6977647542953491,112.74444580078125,143.25555419921875,45.68888854980469,86.85555267333984
9,0.6078519225120544,84.40318298339844,9.281167030334473,0.10087066143751144,97.16976165771484,158.8302459716797,12.766578674316406,149.549072265625,0.4798637926578522,50.477779388427734,72.74444580078125,0.6937259435653687,79.82221984863281,176.1777801513672,29.344444274902344,103.43333435058594
10,0.6223325729370117,79.37135314941406,9.164456367492676,0.0995587483048439,92.254638671875,163.745361328125,12.883289337158203,154.58090209960938,0.4872783124446869,55.94444274902344,67.61111450195312,0.6976206302642822,90.42222595214844,165.57777404785156,34.477779388427734,97.96666717529297
11,0.6261544227600098,79.12467193603516,9.02917766571045,0.09869563579559326,92.14323425292969,163.8567657470703,13.01856803894043,154.8275909423828,0.48942112922668457,52.22222137451172,69.66666412353516,0.6958704590797424,84.64444732666016,171.35556030273438,32.42222213745117,101.68888854980469
12,0.6321005821228027,78.25199127197266,8.811671257019043,0.09755447506904602,91.4880599975586,164.51193237304688,13.236074447631836,155.7002716064453,0.507904589176178,55.0,64.04444122314453,0.6954314112663269,93.04444122314453,162.95555114746094,38.0444450378418,98.9111099243164
13,0.6403924226760864,76.2254638671875,8.644562721252441,0.09636441618204117,89.62864685058594,166.37135314941406,13.403182983398438,157.72679138183594,0.50041663646698,47.79999923706055,70.37777709960938,0.689398467540741,79.5111083984375,176.4888916015625,31.711111068725586,106.11111450195312
14,0.6398575901985168,73.76392364501953,8.854111671447754,0.09572260081768036,86.95755767822266,169.0424346923828,13.193634033203125,160.18832397460938,0.5290870070457458,58.13333511352539,57.655555725097656,0.6930980086326599,102.56666564941406,153.43333435058594,44.43333435058594,95.77777862548828
15,0.647823691368103,73.91512298583984,8.490715980529785,0.095183365046978,87.4721450805664,168.52784729003906,13.557028770446777,160.03713989257812,0.5382104516029358,63.32222366333008,52.32222366333008,0.6954246163368225,113.0888900756836,142.91111755371094,49.766666412353516,90.5888900756836
16,0.6565847992897034,73.62864685058594,8.127321243286133,0.0932845026254654,87.549072265625,168.450927734375,13.920424461364746,160.3236083984375,0.5086473822593689,49.27777862548828,67.66666412353516,0.6931776404380798,83.69999694824219,172.3000030517578,34.42222213745117,104.63333129882812
17,0.6583274006843567,72.92042541503906,8.103447914123535,0.09306558966636658,86.8647232055664,169.13528442382812,13.944296836853027,161.03182983398438,0.5299675464630127,53.655555725097656,60.400001525878906,0.6957163214683533,95.34444427490234,160.65554809570312,41.68888854980469,100.25555419921875
18,0.6688371300697327,71.47480010986328,7.766578197479248,0.091790571808815,85.75596618652344,170.24403381347656,14.281167030334473,162.47744750976562,0.485168993473053,31.288888931274414,84.36666870117188,0.6876363754272461,49.011112213134766,206.9888916015625,17.72222137451172,122.62222290039062
19,0.6645511388778687,71.37400817871094,7.962864875793457,0.09158087521791458,85.4588851928711,170.54110717773438,14.084880828857422,162.5782470703125,0.5166444778442383,49.22222137451172,66.06666564941406,0.69679194688797,85.24444580078125,170.75555419921875,36.022220611572266,104.68888854980469
